pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
45,"S/ 1,800 · USD 515",,C. Toledo 180,"Ate Vitarte, Lima",110 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-dpto-en-mayorazgo-ate-149433932.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=45&n_pos=1
45,"S/ 3,600 · USD 1,050",S/ 350 Mantenimiento,Av. Rivera Navarrete cuadra 5,"San Isidro, Lima",71 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-en-san-isidro-149340234.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=45&n_pos=2
45,"S/ 3,100",S/ 200 Mantenimiento,Av. Rivera Navarrete esq. con Calle Andrés Reyes,"San Isidro, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-minidepartamento-en-corazon-del-centro-149338983.html?n_src=Listado&n_pills=Gimnasio&n_pg=45&n_pos=3
45,"S/ 2,700 · USD 795",S/ 240 Mantenimiento,Horacio Urteaga Jesus Maria,"Jesús María, Lima",82 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria!-149424444.html?n_src=Listado&n_pills=Seguridad&n_pg=45&n_pos=4
45,"S/ 11,104 · USD 3,200",S/ 600 Mantenimiento,Dirección no informada,"Santiago de Surco, Lima",320 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-ph-en-la-mejor-zona-chacarilla-del-estanque-149421697.html?n_src=Listado&n_pills=Seguridad&n_pg=45&n_pos=5
45,"S/ 2,567 · USD 740",S/ 250 Mantenimiento,Esquina con Reducto,"Leuro, Miraflores",50 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-miraflores-149420051.html?n_src=Listado&n_pills=Ascensor&n_pg=45&n_pos=6
45,"S/ 2,860 · USD 850",,Avenida Juan de Arona,"San Isidro, Lima",46 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-46-m-sup2--con-1-dormitorio-en-148833226.html?n_src=Listado&n_pills=Piscina&n_pg=45&n_pos=7
45,"S/ 2,500 · USD 740",S/ 150 Mantenimiento,Calle Camilo Blas 408,"Calera, Surquillo",84 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-flat-en-alquiler-en-la-calera-surquillo-peru-149410596.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=45&n_pos=8
45,"S/ 1,500 · USD 423",S/ 190 Mantenimiento,Calle Ontario 214,"La Campiña, Chorrillos",57 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-de-estreno-chorrillos-147486005.html?n_src=Listado&n_pills=Parrilla&n_pg=45&n_pos=9
45,"S/ 2,200 · USD 653",S/ 290 Mantenimiento,Av Costanera 1030,"San Miguel, Lima",78 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-frente-al-mar-en-san-miguel-3-145863107.html?n_src=Listado&n_pills=Amoblado&n_pg=45&n_pos=10
45,"S/ 2,800 · USD 800",S/ 285 Mantenimiento,Dirección no informada,"San Isidro, Lima",48 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-y-acogedor-en-corazon-de-san-isidro-145324977.html?n_src=Listado&n_pills=Seguridad&n_pg=45&n_pos=11
45,"S/ 3,500 · USD 169,000",S/ 350 Mantenimiento,LAS TORCAZAS,"Limatambo, Surquillo",80 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-80-m-sup2--con-2-recamaras-en-venta-en-142544676.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=45&n_pos=12
45,"S/ 2,600 · USD 770",S/ 285 Mantenimiento,Av. Manuel Cipriano Dulanto,"Pueblo Libre, Lima",80 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-ilumimado-y-ventilado-depa-en-cipriano-dulanto-cerca-a-149399890.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=45&n_pos=13
45,"S/ 6,800 · USD 2,000",S/ 500 Mantenimiento,Malecon de la Reserva,"Armendariz, Miraflores",150 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto.-malecon-amobaldo-3d-cochera-miraflores-149251847.html?n_src=Listado&n_pills=Ascensor&n_pg=45&n_pos=14
