pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
52,"S/ 10,350 · USD 3,000",,Avenida Cerros de Camacho,"Golf Los Incas, Santiago de Surco",290 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-cerros-de-camacho-148768234.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=1
52,"S/ 6,700 · USD 2,000",,"Embajadores, santa maría del mar","Embajadores, Santa Maria Del Mar",130 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-playa-san-maria-130-m-sup2--3-145249871.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=2
52,"S/ 5,179 · USD 1,550",,Cerros de Camacho Cdra 8 Piso 15,"Cerros De Camacho, Santiago de Surco",110 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-venta-o-alquiler-en-santiago-de-surco-148925211.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=52&n_pos=3
52,"S/ 4,690 · USD 1,400",S/ 600 Mantenimiento,Dirección no informada,"Country Club, San Isidro",100 m² tot.,1 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-moderno-departamento-full-equipado-san-148191995.html?n_src=Listado&n_pills=Seguridad&n_pg=52&n_pos=4
52,"S/ 8,710 · USD 2,600","S/ 1,100 Mantenimiento",CONDE DE LA VEGA,"Chacarilla Del Estanque, Santiago de Surco",205 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-impecable-excelente-ubicacion-148032030.html?n_src=Listado&n_pills=Ascensor&n_pg=52&n_pos=5
52,"S/ 8,000 · USD 2,500",,PACIFICO NORTE,"Punta Negra, Punta Negra",140 m² tot.,4 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-punta-negra-frente-club-143721705.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=6
52,"S/ 49,600 · USD 14,600",,PLAYA SEÑORITAS,"Punta Hermosa, Punta Hermosa",123 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-por-temporada-flat-punta-hermosa-147823401.html?n_src=Listado&n_pills=Piscina&n_pg=52&n_pos=7
52,"S/ 1,800",,Jr. Las Grosellas,"San Carlos, San Juan de Lurigancho",198 m² tot.,4 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-dpto-en-alquiler-1er-piso-149693816.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=8
52,"S/ 2,800 · USD 800",S/ 250 Mantenimiento,Jr. Huáscar 2051,"Residencial San Felipe, Jesús María",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-lindo-departamento-amoblado-en.-la-mejor-149575826.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=52&n_pos=9
52,"S/ 3,000 · USD 854",S/ 480 Mantenimiento,Av. Gral. Eugenio Garzón,"Residencial San Felipe, Jesús María",65 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-depa-garzon-en-jesus-maria-65-m-sup2--con-3-149694130.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=10
