pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
36,"S/ 2,100",S/ 160 Mantenimiento,AV. Republica DE Panama con AV. Aramburu,"Surquillo, Lima",40 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-depa-de-estreno-1-hab-cochera-limite-149528534.html?n_src=Listado&n_pills=Ascensor&n_pg=36&n_pos=1
36,"S/ 3,200",,Av. Petit Thouars 2705,"Lince, Lima",69 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lince-departamento-de-69-m-sup2--con-3-habitaciones-en-149471975.html?n_src=Listado&n_pills=Parrilla&n_pg=36&n_pos=2
36,"S/ 2,800 · USD 825",S/ 250 Mantenimiento,Jiron Echenique Magdalena DEL MAR,"Magdalena, Lima",74 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-en-magdalena-del-mar-149526410.html?n_src=Listado&n_pills=Amoblado&n_pg=36&n_pos=3
36,"S/ 4,044 · USD 1,200",S/ 600 Mantenimiento,Malecón Armendáriz 271 - piso 13,"Miraflores, Lima",130 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-130-m-sup2--con-3-recamaras-en-149525372.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=36&n_pos=4
36,"S/ 2,242 · USD 650",S/ 550 Mantenimiento,Calle 2 de Mayo 720,"Miraflores, Lima",67 m² tot.,1 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-amplio-depa-amoblado-de-1-dorm-con-cochera-149524640.html?n_src=Listado&n_pills=Seguridad&n_pg=36&n_pos=5
36,"S/ 3,200 · USD 940",S/ 375 Mantenimiento,Calle Colon al 627,"Miraflores, Lima",89 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-calle-colon-149524463.html?n_src=Listado&n_pills=Ascensor&n_pg=36&n_pos=6
36,"S/ 2,450 · USD 710",S/ 280 Mantenimiento,Av. Paseo de la República 4644,"Miraflores, Lima",71 m² tot.,1 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-miraflores-149524458.html?n_src=Listado&n_pills=Parrilla&n_pg=36&n_pos=7
36,"S/ 1,300 · USD 372",,AV . MORRO DE ARICA 140,"Rímac, Lima",90 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-la-av-morro-de-arica-147644115.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=36&n_pos=8
36,"S/ 2,400 · USD 764",S/ 250 Mantenimiento,av bertolotto 610,"Magdalena, Lima",79 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-con-vista-interna-148562615.html?n_src=Listado&n_pills=Seguridad&n_pg=36&n_pos=9
36,"S/ 2,760 · USD 800",S/ 380 Mantenimiento,Av. del Ejército,"Magdalena, Lima",100 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-sin-amoblar-en-magdalena-100-149348093.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=36&n_pos=10
