pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
86,"S/ 4,000 · USD 198,000",S/ 400 Mantenimiento,Av. Pardo 510,"Miraflores, Lima",86 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-edificio-con-piscina-temperada-y-sauna-muy-cerca-al-142543845.html?n_src=Listado&n_pills=Ascensor&n_pg=86&n_pos=1
86,"S/ 1,200",S/ 110 Mantenimiento,Avenida A,"Rímac, Lima",51 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-rimac-148379738.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=2
86,"S/ 1,100",,3WFR+63H,"Comas, Lima",67 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-condominio-148766398.html?n_src=Listado&n_pg=86&n_pos=3
86,"S/ 1,500 · USD 446",,Calle 18,"El Agustino, Lima",89 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-148711843.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=4
86,"S/ 5,200 · USD 1,500",S/ 280 Mantenimiento,Calle Coronel Inclán,"Miraflores, Lima",160 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-grande-primer-piso-148672334.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=5
86,"S/ 4,500 · USD 1,339",,Av. 28 de Julio 551,"Miraflores, Lima",75 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-148635703.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=6
86,"S/ 2,340",,Por la Huaca Pucllana,"Miraflores, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-monoambiente-miraflores-148621328.html?n_src=Listado&n_pills=Seguridad&n_pg=86&n_pos=7
86,"S/ 3,400",,Calle Manco Capac,"Miraflores, Lima",140 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-1er-piso:-2-dorm.-estar-3-banos-2-estacionamientos.-146170965.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=86&n_pos=8
86,"S/ 4,380 · USD 1,150",S/ 350 Mantenimiento,"Republica de Panamá 330, Barranco","Barranco, Lima",132 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-vendo-hermoso-duplex-132-m-sup2--piso-20-hermposa-148599181.html?n_src=Listado&n_pills=Parrilla&n_pg=86&n_pos=9
86,"S/ 2,000",,Dirección no informada,"Miraflores, Lima",48 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-duplex-1-dorm-amoblado-147738478.html?n_src=Listado&n_pills=Amoblado&n_pg=86&n_pos=10
86,"S/ 6,290 · USD 420,000","S/ 1,000 Mantenimiento",Dirección no informada,"Pachacamac, Lima",195 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-alquilo-vendo-lindisimo-departamento-en-calle-las-142097017.html?n_src=Listado&n_pills=Seguridad&n_pg=86&n_pos=11
