pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
92,"S/ 2,700 · USD 830",S/ 200 Mantenimiento,Avenida Rivera Navarrete 548,"San Isidro, Lima",55 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-depa-de-estreno-55-m-sup2--en-rivera-navarrete-148968080.html?n_src=Listado&n_pills=Parrilla&n_pg=92&n_pos=1
92,"S/ 1,600 · USD 457",,Calle Nevado de Huandoy,"Ate Vitarte, Lima",60 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-ate-limite-con-la-molina-147723602.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=2
92,"S/ 2,000",S/ 180 Mantenimiento,Jirón Corbeta la Unión,"Santiago de Surco, Lima",78 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-78-m-sup2--con-3-recamaras-en-alquiler-149564121.html?n_src=Listado&n_pills=Seguridad&n_pg=92&n_pos=3
92,"S/ 12,900 · USD 3,900","S/ 1,050 Mantenimiento",Calle José Gonzáles 6,"Armendariz, Miraflores",274 m² tot.,4 dorm.,5 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-duplex-a-2-cdras-larcomar-149563434.html?n_src=Listado&n_pills=Seguridad&n_pg=92&n_pos=4
92,"S/ 2,500",S/ 300 Mantenimiento,Av. las Gaviotas 2121,"Santiago de Surco, Lima",70 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-y-equipado-3-habitaciones-149562194.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=92&n_pos=5
92,"S/ 1,800 · USD 530",S/ 100 Mantenimiento,Manuel Alcedo 191,"Los Laureles, Chorrillos",57 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-y-acogedor-departamento-en-chorrillos.-145327816.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=6
92,"S/ 3,000",,Avenida Aviación 4640,"Santiago de Surco, Lima",110 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-remodelado-en-surco-149555807.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=92&n_pos=7
92,"S/ 1,600",,Av. de la Marina 35,"San Miguel, Lima",65 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-35-av-de-la-marina-65-m-sup2--vista-exterior-1x1-149554519.html?n_src=Listado&n_pg=92&n_pos=8
92,"S/ 2,600 · USD 766",S/ 300 Mantenimiento,Calle las Uvas 390,"Santiago de Surco, Lima",72 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-cerca-al-ovalo-higuereta-av-la-149407770.html?n_src=Listado&n_pills=Ascensor&n_pg=92&n_pos=9
92,"S/ 5,788 · USD 1,700",S/ 750 Mantenimiento,Av. Ricardo Palma,"Aurora, Miraflores",109 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-amoblado-y-equipado-en-149552495.html?n_src=Listado&n_pills=Ascensor&n_pg=92&n_pos=10
