pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
97,"S/ 5,270 · USD 1,500",S/ 449 Mantenimiento,Avenida Costa Peruana,"Punta Hermosa, Lima",127 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-son-127-m-sup2--us-$1500-mensual-por-12-meses-148041792.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=97&n_pos=1
97,S/ 850,,6R4Q+4RP Santa Rosa,"Santa Rosa, Lima",32 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-mini-depa-cerca-al-kartodromo-y-balneario-de-148995947.html?n_src=Listado&n_pg=97&n_pos=2
97,"S/ 1,699",,La Mar,"San Miguel, Lima",67 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-duplex-primer-piso-1-dormitorio-1-bano-148990051.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=97&n_pos=3
97,"S/ 4,590 · USD 1,350",S/ 450 Mantenimiento,Puerto Inca 191,"Santiago de Surco, Lima",146 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-en-surco-148635940.html?n_src=Listado&n_pills=Amoblado&n_pg=97&n_pos=4
97,"S/ 1,250",,AV. Francisco Javier Mariategui al 1500,"Jesús María, Lima",25 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-monoambiente-3er-piso-jesus-maria-148938210.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=97&n_pos=5
97,"S/ 2,270 · USD 675",,"Jr. Zaragoza 141, Pueblo Libre","Pueblo Libre, Lima",66 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-pueblo-libre-148933940.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=97&n_pos=6
97,"S/ 2,000",,Jirón Arica 570,"San Miguel, Lima",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-de-estreno-a-10-minutos-de-la-148904980.html?n_src=Listado&n_pills=Amoblado&n_pg=97&n_pos=7
97,"S/ 2,500 · USD 715",,Alquilo Lindo Departamento en San Miguel,"San Miguel, Lima",56 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-en-san-miguel-147689538.html?n_src=Listado&n_pills=Ascensor&n_pg=97&n_pos=8
97,"S/ 4,392 · USD 1,200",S/ 800 Mantenimiento,AV SAN LUIS,"San Luis, Lima",103 m² tot.,,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderna-oficina-en-alquiler-en-san-luis-142564150.html?n_src=Listado&n_pg=97&n_pos=9
97,"S/ 1,700",S/ 190 Mantenimiento,"Av. Costanera 2210, San Miguel","San Miguel, Lima",52 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-piso-10-2-dorm-condominio-148834851.html?n_src=Listado&n_pills=Piscina&n_pg=97&n_pos=10
