pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
58,"S/ 3,000",S/ 340 Mantenimiento,Calle Geranios al 300,"Lince, Lima",68 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-lince-149471242.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=58&n_pos=1
58,"S/ 3,535 · USD 1,049",S/ 400 Mantenimiento,Av. La Paz,"Miraflores, Lima",90 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-3-dorm.-cuarto-servicio-cochera-149471144.html?n_src=Listado&n_pills=Parrilla&n_pg=58&n_pos=2
58,"S/ 4,440 · USD 1,200",S/ 450 Mantenimiento,"Av. 28 de Julio, Miraflores","Miraflores, Lima",90 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-y-equipado-con-excelente-64441045.html?n_src=Listado&n_pills=Parrilla&n_pg=58&n_pos=3
58,"S/ 15,050 · USD 4,300","S/ 1,100 Mantenimiento",Malecón Armendariz,"Miraflores, Lima",436 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-penthouse-duplex-equipado-terraza-amplia-y-59530862.html?n_src=Listado&n_pills=Piscina&n_pg=58&n_pos=4
58,"S/ 8,170 · USD 2,150",S/ 650 Mantenimiento,Malecón Armendáriz,"Miraflores, Lima",220 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-departamento-de-220-m-sup2--en-malecon-61732718.html?n_src=Listado&n_pills=Ascensor&n_pg=58&n_pos=5
58,"S/ 6,562 · USD 480,000",S/ 450 Mantenimiento,calle piura 134,"Miraflores, Lima",200 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-o-alquila-duplex-penthouse-de-200-m-sup2--a-64975562.html?n_src=Listado&n_pills=Ascensor&n_pg=58&n_pos=6
58,"S/ 2,500 · USD 750",S/ 60 Mantenimiento,Av la paz Miraflores,"Miraflores, Lima",80 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-2-dorm.-amoblado-147045353.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=58&n_pos=7
58,"S/ 2,720 · USD 800",S/ 280 Mantenimiento,VALLE SAN MARTIN 5XX,"Miraflores, Lima",74 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-ph-de-1-dormitorio-en-miraflores-145895536.html?n_src=Listado&n_pills=Seguridad&n_pg=58&n_pos=8
58,"S/ 3,600",S/ 250 Mantenimiento,Avenida Javier Prado Este 591,"Lince, Lima",62 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-en-estreno-flat-de-2-dorm.-en-javier-prado-lince-149454541.html?n_src=Listado&n_pills=Ascensor&n_pg=58&n_pos=9
58,"S/ 4,250 · USD 1,250",S/ 400 Mantenimiento,Bajada Balta 181,"Miraflores, Lima",92 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-3-dorm.-en-miraflores-149433390.html?n_src=Listado&n_pills=Ascensor&n_pg=58&n_pos=10
58,"S/ 2,500",S/ 500 Mantenimiento,Ramón Ribeyro 942,"Barranco, Lima",60 m² tot.,,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-departamento-en-alquiler-de-02-dorm.-en-piso-147857128.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=58&n_pos=11
58,"S/ 2,800 · USD 825",,Av. Andrés Avelino Cáceres,"Surquillo, Lima",61 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-surquillo-limite-149428774.html?n_src=Listado&n_pills=Seguridad&n_pg=58&n_pos=12
58,"S/ 1,100 · USD 324",S/ 200 Mantenimiento,Calle: Fitzcarrald 1300,"Los Olivos, Lima",67 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-fizcarrald-los-olivos-149348876.html?n_src=Listado&n_pg=58&n_pos=13
