pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
3,"S/ 2,333 · USD 700",S/ 280 Mantenimiento,"Las Mimosas, Barranco","Barranco, Lima",55 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-amplio-loft-de-55-m-sup2--barranco-149618867.html?n_src=Listado&n_pills=Ascensor&n_pg=3&n_pos=1
3,"S/ 2,210 · USD 650",S/ 180 Mantenimiento,Av. 28 de Julio,"Miraflores, Lima",37 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-loft-amoblado-de-estreno-en-alquiler-149614085.html?n_src=Listado&n_pills=Parrilla&n_pg=3&n_pos=2
3,"S/ 2,625 · USD 750",S/ 270 Mantenimiento,Jirón Pedro Martinto 114,"Barranco, Lima",42 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin--vive-o-invierte-en-el-corazon-de-barranco-149590698.html?n_src=Listado&n_pills=Ascensor&n_pg=3&n_pos=3
3,"S/ 7,000 · USD 2,000",S/ 700 Mantenimiento,Calle Tripoli,"Miraflores, Lima",210 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-miraflores-149608026.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=3&n_pos=4
3,"S/ 6,125 · USD 358,000",S/ 716 Mantenimiento,Ernesto Diez Canseco,"Miraflores, Lima",208 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-3-dorm.-y-sala-de-estar-en-el-corazon-149520066.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=3&n_pos=5
3,"S/ 2,850 · USD 830",,Joaquin Bernal al 700,"Lince, Lima",59 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-frente-a-parque-149603613.html?n_src=Listado&n_pills=Seguridad&n_pg=3&n_pos=6
3,"S/ 7,900 · USD 2,300",S/ 890 Mantenimiento,Calle Parque Armendáriz 159,"Miraflores, Lima",140 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-hermoso-departamneto-amoblado-en-miraflores-2-149603465.html?n_src=Listado&n_pills=Piscina&n_pg=3&n_pos=7
3,"S/ 2,300",,Jirón Cuzco 456,"Magdalena, Lima",95 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-magdalena-del-mar-149594306.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=3&n_pos=8
3,"S/ 2,500 · USD 735",S/ 200 Mantenimiento,Los Negocios al 100,"Surquillo, Lima",60 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-los-negocios-surquillo-149593920.html?n_src=Listado&n_pills=Parrilla&n_pg=3&n_pos=9
3,"S/ 9,120 · USD 2,400",,Elías Aguirre,"Miraflores, Lima",200 m² tot.,1 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-descubre-este-espectacular-penthouse-de-200-m-sup2-149592703.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=3&n_pos=10
3,"S/ 2,300 · USD 653",S/ 220 Mantenimiento,Avenida Pedro de Osma 307,"Barranco, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-y-equipado-149586041.html?n_src=Listado&n_pills=Gimnasio&n_pg=3&n_pos=11
3,"S/ 2,900 · USD 850",,av Angamos al 900,"Surquillo, Lima",170 m² tot.,4 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-duplex-en-surquillo.-av-149576767.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=3&n_pos=12
3,"S/ 2,140 · USD 640",S/ 320 Mantenimiento,Av. Pedro de Osma 203 - Barranco,"Barranco, Lima",60 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-remodelado-en-barranco-60-m-sup2--148213917.html?n_src=Listado&n_pills=Ascensor&n_pg=3&n_pos=13
3,"S/ 2,500",S/ 220 Mantenimiento,EL SOL al 100,"Barranco, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-barranco-149560778.html?n_src=Listado&n_pills=Piscina&n_pg=3&n_pos=14
3,"S/ 2,300",S/ 220 Mantenimiento,Av. Militar 1755,"Lince, Lima",56 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-2-domritorios-1-149454451.html?n_src=Listado&n_pills=Ascensor&n_pg=3&n_pos=15
3,"S/ 10,500 · USD 3,000","S/ 1,200 Mantenimiento",malecon balta,"Miraflores, Lima",240 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto.-malecon-balta-63365013.html?n_src=Listado&n_pills=Ascensor&n_pg=3&n_pos=16
3,"S/ 3,800 · USD 1,111",S/ 280 Mantenimiento,AV Guardia Civil SAN Isidro/surquillo,"Surquillo, Lima",80 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-surquillo-149549572.html?n_src=Listado&n_pills=Ascensor&n_pg=3&n_pos=17
3,"S/ 2,800 · USD 810",S/ 380 Mantenimiento,Calle Manuel Segura,"Miraflores, Lima",74 m² tot.,1 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-y-amplio-dpto-a-pasos-del-malecon-cisneros-149484042.html?n_src=Listado&n_pills=Ascensor&n_pg=3&n_pos=18
3,"S/ 2,710 · USD 800",S/ 200 Mantenimiento,Calle Enrique Barrón 377,"Barranco, Lima",70 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-moderno-de-2-habitaciones-en-barranco-149541138.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=3&n_pos=19
3,"S/ 6,900 · USD 435,000",S/ 900 Mantenimiento,Miguel Grau,"Chorrillos, Lima",290 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vista-espectacular-al-mar!-malecon-grau-duplex-con-149538243.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=3&n_pos=20
3,"S/ 2,584 · USD 760",S/ 260 Mantenimiento,Av. San Martín,"Barranco, Lima",52 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-av-san-martin-149232929.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=3&n_pos=21
3,"S/ 8,100 · USD 2,300","S/ 1,000 Mantenimiento",Armendariz 159,"Miraflores, Lima",130 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-de-lujo-con-vista-al-malecon-miraflores-130-149513285.html?n_src=Listado&n_pills=Piscina&n_pg=3&n_pos=22
3,"S/ 11,220 · USD 3,300","S/ 1,950 Mantenimiento",Malecón Paúl Harris,"Barranco, Lima",480 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin--penthouse-triplex-480-m-sup2--en-alquiler-malecon-149509102.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=3&n_pos=23
3,"S/ 11,040 · USD 3,200",S/ 220 Mantenimiento,Diego Ferré 208 1er Piso Miraflores - ALQ,"Miraflores, Lima",285 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-depa-diego-ferre-208-1er-piso-jardin-sin-149507569.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=3&n_pos=24
