pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
7,"S/ 2,300 · USD 677",S/ 190 Mantenimiento,Av. Javier Prado Oeste al 2300,"San Isidro, Lima",40 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-de-estreno-149693007.html?n_src=Listado&n_pills=Ascensor&n_pg=7&n_pos=1
7,"S/ 3,300 · USD 1,000",S/ 300 Mantenimiento,La Floresta,"Santiago de Surco, Lima",64 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-de-estreno-con-2-dorm.-149685002.html?n_src=Listado&n_pills=Parrilla&n_pg=7&n_pos=2
7,"S/ 1,750 · USD 500",S/ 150 Mantenimiento,Telleria 3,"San Isidro, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-mini-departamento-cerca-a-zona-empresarial-149281804.html?n_src=Listado&n_pills=Amoblado&n_pg=7&n_pos=3
7,"S/ 2,200 · USD 600",S/ 200 Mantenimiento,Av. Bertolotto 111,"San Miguel, Lima",55 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-amoblado-de-1-dormitorio-de-53-149521657.html?n_src=Listado&n_pills=Gimnasio&n_pg=7&n_pos=4
7,"S/ 2,700 · USD 769",S/ 250 Mantenimiento,Av. San Felipe 1140,"Jesús María, Lima",70 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-de-2-dorm.-mas-estudio-cerca-a-149589352.html?n_src=Listado&n_pills=Piscina&n_pg=7&n_pos=5
7,"S/ 3,970 · USD 1,150",S/ 500 Mantenimiento,Dean Valdivia 207,"San Isidro, Lima",70 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-equipado-centro-149673427.html?n_src=Listado&n_pills=Gimnasio&n_pg=7&n_pos=6
7,"S/ 1,800 · USD 545",S/ 170 Mantenimiento,Jirón Libertad,"Sauzalito, Barranco",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-cerca-a-todo-149665010.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=7&n_pos=7
7,"S/ 2,100",S/ 300 Mantenimiento,"AV Universitaria Torre B, Pueblo Libre al 1951","Pueblo Libre, Lima",70 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-pueblo-libre-149640258.html?n_src=Listado&n_pills=Seguridad&n_pg=7&n_pos=8
7,"S/ 2,250 · USD 645",S/ 350 Mantenimiento,Av. General Eugenio Garzon al 2160,"Jesús María, Lima",56 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-jesus-maria-149662472.html?n_src=Listado&n_pills=Piscina&n_pg=7&n_pos=9
7,"S/ 2,200",S/ 150 Mantenimiento,Residencial Santa Cruz; San Isidro a la Altura de la Cuadra 3 de la Av. Belén,"San Isidro, Lima",80 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-3-dorm.-y-1-bano.-cocheras-149661801.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=7&n_pos=10
7,"S/ 4,700 · USD 1,390",S/ 490 Mantenimiento,Avenida Ricardo Palma,"Aurora, Miraflores",90 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-90-m-sup2--con-2-habitaciones-en-149654801.html?n_src=Listado&n_pills=Ascensor&n_pg=7&n_pos=11
