pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
18,"S/ 6,120 · USD 1,800",S/ 525 Mantenimiento,Avenida Camino Real 1030,"San Isidro, Lima",100 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-con-vista-panoramica-en-camino-149550329.html?n_src=Listado&n_pills=Parrilla&n_pg=18&n_pos=1
18,"S/ 2,940 · USD 850",S/ 300 Mantenimiento,AV. SALAVERRY 1840,"Jesús María, Lima",85 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-ocasion-alquilo-dpto.-at.85-m-sup2--3dorm-c-balcon-66237708.html?n_src=Listado&n_pills=Seguridad&n_pg=18&n_pos=2
18,"S/ 7,200 · USD 610,000",S/ 700 Mantenimiento,Av. Javier Prado Oeste 1748,"San Isidro, Lima",388 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-con-vista-directa-al-golf-en-javier-prado-oeste-149520886.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=18&n_pos=3
18,"S/ 3,300 · USD 970",S/ 350 Mantenimiento,Jirón Huiracocha,"Jesús María, Lima",80 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-3-habitaciones-cochera-estudio-a-pasos-de-san-149539766.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=18&n_pos=4
18,"S/ 2,600",S/ 250 Mantenimiento,Av. Salaverry 1840,"Jesús María, Lima",63 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclappa-departamento-av-salaverry-1840-cochera-146194421.html?n_src=Listado&n_pills=Gimnasio&n_pg=18&n_pos=5
18,"S/ 1,850",S/ 176 Mantenimiento,Calle La Perricholi,"San Isidro, Lima",41 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-buen-departamento-amoblado-excelente-ubicacion-149533089.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=18&n_pos=6
18,"S/ 2,600 · USD 770",S/ 300 Mantenimiento,Avenida los Faisanes 1000,"Santiago de Surco, Lima",118 m² tot.,2 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-149519134.html?n_src=Listado&n_pills=Ascensor&n_pg=18&n_pos=7
18,"S/ 2,933 · USD 850",S/ 240 Mantenimiento,Rivera Navarrete al 500,"San Isidro, Lima",63 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-63-m-sup2--san-149505945.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=18&n_pos=8
18,"S/ 2,100 · USD 616",S/ 215 Mantenimiento,Jiron Nazca 566,"Jesús María, Lima",65 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-amoblado-y-equipado-con-comoda-ubicacion-en-jesus-66354797.html?n_src=Listado&n_pills=Seguridad&n_pg=18&n_pos=9
18,"S/ 2,500 · USD 750",S/ 220 Mantenimiento,Avenida Rivera Navarrete,"San Isidro, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-estreno-45-m-sup2--1-dorm.-us805-dolares-148982263.html?n_src=Listado&n_pills=Piscina&n_pg=18&n_pos=10
18,"S/ 2,700 · USD 772",S/ 170 Mantenimiento,Av. Arequipa 2655,"San Isidro, Lima",43 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-san-isidro-a-un-paso-del-149454417.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=18&n_pos=11
18,"S/ 2,850 · USD 845",S/ 250 Mantenimiento,Av San Felipe 785,"Jesús María, Lima",58 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-cochera-2-dorm.-av-san-149490821.html?n_src=Listado&n_pills=Parrilla&n_pg=18&n_pos=12
18,"S/ 2,800",S/ 250 Mantenimiento,Av. Andrés Aramburú 668,"Limatambo, Surquillo",58 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-con-vista-panoramica-a-un-149372857.html?n_src=Listado&n_pills=Seguridad&n_pg=18&n_pos=13
18,"S/ 8,675 · USD 2,500","S/ 1,200 Mantenimiento",PRECURSORES,"Santiago de Surco, Lima",440 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-ph-precursores-frente-a-61680644.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=18&n_pos=14
18,"S/ 2,500 · USD 722",S/ 250 Mantenimiento,Av. Arequipa 3235,"San Isidro, Lima",47 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-zona-financiera-san-isidro-148268590.html?n_src=Listado&n_pills=Parrilla&n_pg=18&n_pos=15
18,"S/ 2,058 · USD 600",S/ 440 Mantenimiento,Tarapacá 120,"Tejadita, Barranco",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquila-amoblado-en-el-corazon-de-barranco-148982797.html?n_src=Listado&n_pills=Ascensor&n_pg=18&n_pos=16
18,"S/ 15,870 · USD 4,600",,Av. Aurelio Miró Quesada,"San Isidro, Lima",200 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-y-moderno-departmento-impecable-149470282.html?n_src=Listado&n_pills=Gimnasio&n_pg=18&n_pos=17
18,"S/ 1,000",,Av. de los Patriotas,"San Miguel, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-9-av-de-los-patriotas-incluye-agua-y-luz-1x1-149468947.html?n_src=Listado&n_pg=18&n_pos=18
18,"S/ 3,961 · USD 1,150",S/ 350 Mantenimiento,Rivera Navarrete,"San Isidro, Lima",66 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-exclusivo-departamento-amoblado-en-san-isidro-149446714.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=18&n_pos=19
18,"S/ 1,500",,ALT CDRA 5 DE AV PATRIOTAS,"San Miguel, Lima",60 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-miguel-2-dorm.-1-500-soles-149431941.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=18&n_pos=20
18,"S/ 3,000 · USD 860",S/ 350 Mantenimiento,Jr huiracocha Jesús María,"Jesús María, Lima",80 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-a-1-nuevo-80-m-sup2--sala-para-145826642.html?n_src=Listado&n_pills=Parrilla&n_pg=18&n_pos=21
18,"S/ 3,300 · USD 870",S/ 290 Mantenimiento,jiron huiracocha 2257,"Jesús María, Lima",66 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-jesus-maria-142749848.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=18&n_pos=22
18,"S/ 2,600 · USD 804",S/ 200 Mantenimiento,Av. las Gaviotas,"Santiago de Surco, Lima",80 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-condominio-los-149411539.html?n_src=Listado&n_pills=Seguridad&n_pg=18&n_pos=23
18,"S/ 2,300 · USD 700",S/ 180 Mantenimiento,AV SUCRE 1283,"Pueblo Libre, Lima",77 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-mas-estacionamiento-en-alquiler-av-142610948.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=18&n_pos=24
18,"S/ 2,700 · USD 770",S/ 200 Mantenimiento,MERCADO EDEN SURCO,"Santiago de Surco, Lima",70 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-surco-2d-amoblado-2-700-soles-chama-detras-mercado-149205849.html?n_src=Listado&n_pills=Amoblado&n_pg=18&n_pos=25
18,"S/ 2,380 · USD 690",S/ 170 Mantenimiento,Av. Juan de Aliaga Cdra 4.,"Pershing, Magdalena",42 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-magdalena-149384378.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=18&n_pos=26
18,"S/ 4,200 · USD 1,200",,Pesqueros,"Los Ingenieros, La Molina",147 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-347-m-sup2--en-1er.-piso-alt.-cdra-2-av-149335117.html?n_src=Listado&n_pg=18&n_pos=27
18,"S/ 4,000 · USD 1,170",S/ 200 Mantenimiento,Calle Coronel Andrés Reyes 500,"San Isidro, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-san-isidro-amoblado-149334968.html?n_src=Listado&n_pills=Parrilla&n_pg=18&n_pos=28
18,"S/ 2,000",,Alquiler DE Departamento EN 1erpiso – Pueblo Libre,"Pueblo Libre, Lima",47 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-pueblo-libre-148977296.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=18&n_pos=29
18,"S/ 1,800",S/ 200 Mantenimiento,"Alquilo Departamento DE Estreno EN Pueblo Libre, Alt. Cdra 13 AV. Bolivar.","Pueblo Libre, Lima",44 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-san-bernardo-149133218.html?n_src=Listado&n_pills=Seguridad&n_pg=18&n_pos=30
