pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
104,"S/ 4,080 · USD 1,200",,Calle Manuel Roaud y Paz Soldán,"San Gabriel, San Isidro",55 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclappa-departamento-estreno-en-san-isidro-149485125.html?n_src=Listado&n_pills=Ascensor&n_pg=104&n_pos=1
104,"S/ 3,766 · USD 1,100",S/ 350 Mantenimiento,Yrigoyen,"Santa Rita, Santiago de Surco",140 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-como-nuevo-en-surco-3-dorm-2-144730333.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=104&n_pos=2
104,"S/ 1,000 · USD 330",S/ 20 Mantenimiento,"Av. julio cesar Tello 207, Santa Clara, Ate Vitarte","Santa Clara, Ate Vitarte",110 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-santa-clara-ate-144025919.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=104&n_pos=3
104,"S/ 1,700",,Ollantaytambo,"27 De Abril, Ate Vitarte",120 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amplio-en-alquiler-149459538.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=104&n_pos=4
104,"S/ 2,900",S/ 400 Mantenimiento,Matarani,"Tambo De Monterrico, Santiago de Surco",114 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclappa-alquiler-de-dpto.-3er-piso-en-santiago-de-surco-frente-64717912.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=104&n_pos=5
104,"S/ 3,200 · USD 916",S/ 380 Mantenimiento,Calle Daniel Alomia Robles al 200 Surco,"Los Alamos De Monterrico, Santiago de Surco",87 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-departamento-en-alquiler-en-los-alamos-de-149428726.html?n_src=Listado&n_pills=Amoblado&n_pg=104&n_pos=6
104,"S/ 10,350 · USD 3,000","S/ 1,500 Mantenimiento",Jirón Hermano Lobo 200,"Chacarilla Del Estanque, San Borja",311 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-311-m-sup2--con-4-recamaras-en-149417371.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=104&n_pos=7
104,"S/ 6,700 · USD 1,900",S/ 450 Mantenimiento,Avenida Buena Vista 351,"Chacarilla Del Estanque, San Borja",360 m² tot.,2 dorm.,2 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-1er-piso-buena-vista-chacarilla-149404750.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=104&n_pos=8
104,"S/ 2,100 · USD 626",S/ 130 Mantenimiento,Jirón Alfonso Ugarte 220,"Bartolome Herrera, San Miguel",66 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-san-miguel-149350068.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=104&n_pos=9
104,"S/ 10,000 · USD 770,000","S/ 1,300 Mantenimiento",Calle Tomás Edison 296,"San Felipe, San Isidro",405 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-exclusivo-departamento-tipo-casa-penthouse405-149383159.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=104&n_pos=10
104,"S/ 4,150 · USD 1,250",S/ 380 Mantenimiento,Av. Circunvalación del Golf los Incas,"Golf Los Incas, Santiago de Surco",102 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-amoblado-y-equipado-en-alquiler-144161735.html?n_src=Listado&n_pills=Gimnasio&n_pg=104&n_pos=11
104,"S/ 4,400 · USD 1,300",S/ 570 Mantenimiento,Calle Carlos Porras Osores 251,"San Felipe, San Isidro",147 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-duplex-amoblado-en-carlos-porras-149328152.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=104&n_pos=12
104,"S/ 1,450 · USD 418",S/ 80 Mantenimiento,AVENIDA BERTOLOTTO 752,"San Miguel, San Miguel",19 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-monoambiente-amoblad0-en-san-miguel-con-147924808.html?n_src=Listado&n_pills=Parrilla&n_pg=104&n_pos=13
104,"S/ 2,100 · USD 600",S/ 400 Mantenimiento,MALECON SUPERIOR 1974,"Punta Hermosa, Punta Hermosa",125 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-disponible-invierno-playa-senoritas-144245553.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=104&n_pos=14
104,"S/ 2,100 · USD 600",S/ 400 Mantenimiento,COSTA PERUANA 2100,"Punta Hermosa, Punta Hermosa",125 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-disponible-temporada-invierno-anual-playa-senoritas-144246413.html?n_src=Listado&n_pills=Parrilla&n_pg=104&n_pos=15
104,"S/ 2,100 · USD 600",S/ 400 Mantenimiento,MALECON SUPERIOR 1974,"Punta Hermosa, Punta Hermosa",125 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-disponible-contrato-invierno-anual-playa-senoritas-145941547.html?n_src=Listado&n_pills=Ascensor&n_pg=104&n_pos=16
104,"S/ 2,500 · USD 750",S/ 520 Mantenimiento,AV COSTA PERUANA 1947,"Punta Hermosa, Punta Hermosa",140 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-disponible-temporada-invierno-anual-playa-senoritas-143028172.html?n_src=Listado&n_pills=Ascensor&n_pg=104&n_pos=17
104,"S/ 3,500 · USD 1,000",S/ 500 Mantenimiento,Jr. Arnaldo Alvarado Degregori 227,"Monterrico Chico, Santiago de Surco",112 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-espalda-de-museo-de-oro-149008558.html?n_src=Listado&n_pills=Ascensor&n_pg=104&n_pos=18
104,"S/ 7,400",S/ 650 Mantenimiento,Calle Roma cuadra 2,"San Felipe, San Isidro",152 m² tot.,3 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-152-m-sup2--3-dorm.-con-bano-3-149260457.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=104&n_pos=19
104,"S/ 15,390 · USD 4,500",S/ 470 Mantenimiento,Malecon de los Tablistas,"Punta Hermosa, Punta Hermosa",180 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-estupendo-dpto-en-punta-hermosa-en-primera-149239536.html?n_src=Listado&n_pills=Ascensor&n_pg=104&n_pos=20
