@id	name	brand	addr:district	addr:street	addr:city	@lat	@lon
654145632	Ripley	Ripley		Nave Central	Santiago de Surco	-12.0862037	-76.9753818
762771692	Alejandro					-12.0781388	-77.0693745
959828530	Plaza Vea	Plaza Vea			Cercado de Lima	-12.0574878	-77.0376989
1107564688	Plaza Vea	Plaza Vea				-12.0220304	-76.9969498
1278915822	Real Plaza					-12.0565750	-77.0375943
1302229321	"Bodega ""Carlitos"""					-12.0758132	-76.9863222
1422429994	Plaza Vea			C.C. Plaza del Sol		-11.1099384	-77.6132549
1426626482	Wong			Jirón Ucello	San Borja	-12.0898830	-77.0055793
1428382251	Comercial Rose y Gus					-12.0375885	-77.0484220
1431212652	Tambo+	Tambo+		Avenida Del Ejército	Miraflores	-12.1146520	-77.0472762
1588685006				Avenida Universitaria	Callao	-12.0429455	-77.0774083
1705270783	Mercado Bolivar					-12.0728734	-77.0655359
1800680808	Tottus Atocongo			Avenida Circunvalación		-12.1475791	-76.9807458
1800703425	Max y Antonia					-12.1355907	-76.9848230
1917982797	Metro	Metro				-12.0062986	-77.0600749
1917986232	Tottus	Tottus		Alfredo Mendiola	Independencia	-11.9939964	-77.0619646
1917986264	Ripley Max			Libertadores	Independencia	-11.9956134	-77.0620124
1917986267	Falabella	Falabella		Pasillo este	Independencia	-11.9936658	-77.0603622
1921401815	Estocker Market		Lince	Avenida Prolongación Iquitos	Lima	-12.0886061	-77.0290439
1921403735						-12.0877799	-77.0298913
1922933467	Wong					-12.7621220	-76.6011594
1933959547	Mercado Municipal Churin					-10.8090493	-76.8751660
2099768078	Plaza Vea	Plaza Vea				-12.0916358	-76.9502115
2099768082	Wong					-12.0918502	-76.9508679
2114005142	Ripley	Ripley		Calle Sur	Independencia	-12.0074075	-77.0591555
2114005157	Ripley	Ripley				-12.0774676	-77.0827161
2116516462	Tottus	Tottus		Avenida La Marina	San Miguel	-12.0792883	-77.0884094
2331354183	"Mercado ""La Parada"""					-11.1036214	-77.6090842
2450084490	Wong			Rio Mantaro	San Miguel	-12.0767080	-77.0812190
2500711602	Bodega Estelita			Avenida Los Angeles	Lima	-11.9395592	-77.0608419
2642867143	Minimarket Urcosol					-12.0720488	-77.0686946
2642873727	Bagueteria Sergio					-12.0723797	-77.0693613
2644956629	Plaza Vea	Plaza Vea				-12.0481304	-77.0330813
2663483707	Tottus Express	Tottus	Miraflores	28 de Julio	Lima	-12.1295635	-77.0223023
2670622746	Centro Comercial Balta					-12.1229297	-77.0322474
2681637220	Ripley	Ripley				-12.7627918	-76.6028447
2692670974	Plaza Vea	Plaza Vea		Antigua Panamericana Sur	Lurín	-12.2740710	-76.8733897
2699371196	Falabella	Falabella				-12.0062842	-77.0570894
2699377941	Estilos			Calle Norte	Independencia	-12.0055400	-77.0576157
2722757649	Falabella	Falabella		Avenida La Marina	San Miguel	-12.0767175	-77.0834859
2742388361	Plaza Vea	Plaza Vea		Plazuela	Santiago de Surco	-12.0849172	-76.9756698
2745593466	CasaIdeas			Pasadiso París	Santiago de Surco	-12.0866111	-76.9759858
2799370511	Plaza Vea	Plaza Vea		Avenida Guardia Civil Sur		-12.1728213	-76.9926674
2931135074	Mercado María Magdalena					-10.7963988	-77.7150807
2970225329						-11.4873770	-77.3042077
3010730359	Mercado Productores de Santa Anita			Avenida La Cultura	Santa Anita	-12.0418806	-76.9482449
3063482682	Mercado Villa Jardín					-12.0782484	-76.9920742
3063581760	Mercado Tantamayo					-11.9593354	-77.0967296
3066057813						-12.0890639	-77.0622251
3066057814						-12.0903850	-77.0646253
3066057822	Oxxo					-12.0887745	-77.0647530
3066057823						-12.0894751	-77.0661461
3077649261	Donna					-12.0830756	-76.8977099
3128492686	Mercado N° de Santa Clara					-12.0191716	-76.8868050
3196468244	Minimarket Donatella			Avenida Coronel Reynaldo Vivanco	Lima	-12.1162638	-76.9787570
3214772662	Silvia					-12.1520750	-76.9863377
3214772708						-12.1512443	-76.9856851
3214772718						-12.1514539	-76.9860533
3214772731						-12.1516990	-76.9862353
3214772749						-12.1521032	-76.9863006
3214772757						-12.1522677	-76.9864048
3214772759						-12.1523309	-76.9880903
3216763972						-12.0694184	-77.1019019
3224279495						-12.1509478	-76.9855128
3225907898				Avenida Los Próceres	Santiago de Surco	-12.1497918	-76.9869775
3225907904						-12.1504026	-76.9876508
3225932837				Pasaje Antonio José de Sucre		-12.1487834	-76.9860985
3234756228	Galería comercial Barrio chino					-12.0516519	-77.0255944
3264619417				Pasaje de Rosa Merino		-12.1534449	-76.9848095
3264619436				Pasaje de Rosa Merino		-12.1544562	-76.9854794
3264619439				Pasaje de Rosa Merino		-12.1549035	-76.9856905
3289023999	Bodega Gloria					-12.0780156	-76.9873560
3293619473				Los Tallanes		-12.0768444	-76.9889782
3293761062	Mercado de salamanca			Garcilazo de la Vega		-12.0753999	-76.9875570
3293764126						-12.0751140	-76.9874873
3293803187						-12.0756404	-76.9869454
3293804434						-12.0741023	-76.9869562
3445784188	Ransa Comercial					-12.1196535	-77.0372316
3597500447	Bodega Superman					-12.0121708	-77.0559103
3637860573						-12.1378563	-77.0016192
3637860574						-12.1378058	-77.0015907
3637902625						-12.1376601	-77.0014541
3638044170						-12.1339862	-76.9989497
3638048485	Mini Stop					-12.1397791	-77.0031480
3638048487	Mini Stop					-12.1399003	-77.0032151
3638063599	Oxxo	Oxxo				-12.1450683	-77.0039375
3643448084	Emolientero de Surco					-12.1380772	-77.0016148
3643448088	Epicerie					-12.1381495	-77.0013814
3649762007	Metro	Metro		Jirón Áncash	El Agustino	-12.0405547	-77.0012765
3742135513						-12.1273521	-76.8112295
3759586691	Plaza Vea					-12.2313377	-76.9106984
3783331596	A3	A3 Hard Discount				-12.0212536	-77.0536171
3788360422	Dolce Mela Valle Hermoso			Avenida Jacaranda		-12.1268803	-76.9752005
3792309447						-11.9905874	-77.0526951
3792310914	Tienda Charles					-12.0109999	-77.0560612
3792313785	Tienda Don Piki					-12.0109571	-77.0553186
3802999337	El Paso Market			Avenida Inca Molle	Cieneguilla	-12.1192152	-76.8132981
3818709198						-12.1870127	-76.4628920
3877232975	Epicerie					-12.1337970	-76.9927093
3949420738	Listo!					-12.0731197	-76.9649997
3964618808	Oechsle	Oechsle				-12.0562485	-77.0377515
3969040718	Rivera					-11.9392427	-77.0665640
3998135543						-11.9587187	-77.0525227
4022683717	Ripley	Ripley		Avenida Javier Prado Este		-12.0888432	-77.0052210
4022683739	Oechsle	Oechsle				-12.0901346	-77.0050646
4022683740	Plaza Vea	Plaza Vea				-12.0899140	-77.0042670
4029952258	Galeria La estrella de Caquetá			Jirón Esteban Salmón	Rímac	-12.0338958	-77.0426388
4034986270	Galería Capón				Barrios Altos	-12.0511865	-77.0251655
4035459874	Tottus	Tottus				-12.0856462	-76.9791644
4035480052	Oechsle	Oechsle		Barrio Jockey	Santiago de Surco	-12.0869817	-76.9754531
4039208921	Las Malvinas					-12.0418383	-77.0181061
4040883405	Tottus	Tottus		Avenida Pedro José Miotta	San Juan de Miraflores	-12.1555349	-76.9816331
4040883417	Falabella	Falabella		Avenida Pedro José Miotta	San Juan de Miraflores	-12.1540439	-76.9825652
4041028591	Metro	Metro				-12.1735816	-77.0126796
4041042897	Tu Bazar					-12.1597501	-77.0096074
4042592132	Oechsle	Oechsle		Angamos Este	San Borja	-12.1113215	-77.0018244
4042592134	Metro	Metro				-12.1102677	-77.0021214
4042632144	Plaza Vea	Plaza Vea				-12.0657587	-77.0485241
4042632151	París	París				-12.0662237	-77.0479965
4042632170	Quality Store					-12.0660351	-77.0470944
4042632172	Ripley	Ripley				-12.0663368	-77.0472580
4042685261	Falabella	Falabella				-12.0571756	-77.0377311
4044617058	Plaza Vea	Plaza Vea				-12.0157497	-76.8861462
4051161912	El Óvalo					-12.0539353	-76.9635090
4077142609	Mercado Huamantaga			Carretera Panamericana Norte		-11.8635398	-77.0748957
4077383012	Mercado de Productores de San Isidro			Avenida Perez Araníbar		-12.1087760	-77.0537496
4077576803	Plaza Vea	Plaza Vea				-11.9396555	-77.0698289
4101276989	In One			Avenida Chinchaysuyo	Independencia	-11.9785180	-77.0523301
4102715294	Tottus			Avenida San Luis	San Borja	-12.0973340	-76.9947601
4102743991	Bodega Imadori San					-12.1639579	-76.9971354
4103971789						-12.1740822	-77.0021804
4115247898	Bodiga Gonzales					-12.3566216	-76.8024718
4119559003	Galería Mina de Oro					-12.0533446	-77.0260148
4119559004	Galería Cuzco			Jirón Cuzco	Barrios Altos	-12.0532135	-77.0263460
4119559012	Comercial Cami			Jirón Andahuaylas	Cercado de Lima	-12.0534071	-77.0267006
4119559798	Galería Tradición					-12.0522394	-77.0285499
4119559799	Mercado Central					-12.0526789	-77.0275729
4122124001	Huancaya					-12.2046092	-75.7992496
4124950381	Señor de los Milagros			Jirón Cañete	Cercado de Lima	-12.0444186	-77.0390824
4124950382						-12.0442235	-77.0405352
4133895929	Distribuidora nuevo mundo			Avenida Alvarez de Arenales		-12.0916777	-77.0347503
4137563992						-12.1302864	-77.0175718
4139069973	Economax					-12.0649801	-77.0297755
4139070892	Mercado Municipal Manco Cápac			Avenida Manco Cápac	La Victoria	-12.0688843	-77.0289717
4139512201						-12.1334288	-77.0162043
4139512202				Santa Camela		-12.1333134	-77.0158476
4143692375	Vivanda Pezet			Avenida General Juan Antonio Pezet	San Isidro	-12.1025598	-77.0521770
4181097263						-12.1158350	-77.0446562
4182111589	Plaza Vea			José Gálvez	Magdalena del Mar	-12.0895002	-77.0752343
4197582590	Bazar del ejército			Andromeda	Chorrillos	-12.1709211	-77.0094356
4206215629						-12.0593796	-77.0727748
4229183396	Cayetano Heredia			Avenida Emancipación	Cercado de Lima	-12.0470988	-77.0355366
4234558792	MERCADO					-11.9648284	-77.0608908
4234581590	Product baratos					-12.0494744	-77.0239183
4244895684						-12.4594348	-75.9176605
4244895686						-12.4602886	-75.9184490
4268637015	Centro Comercial de artesania					-12.0445549	-77.0322941
4287014994	Mercado tres regiones					-11.8484528	-77.0937361
4301188225	Metro			Trujillo	Rímac	-12.0404046	-77.0292348
4308074220	Ripley	Ripley		Avenida Prolongacion Paseo de la República	Chorrillos	-12.1723708	-77.0141617
4316241189	Mercado Las Poncianas					-11.9824347	-77.1014879
4326336193	Quality Store					-12.1259207	-77.0190814
4328694389	Palermo			Avenida Palermo	La Victoria	-12.0811709	-77.0227770
4331324212	Minimarket Thalia			Avenida Universitaria		-12.0842632	-77.0829585
4331332818	Minimarket Chamaya			Avenida Mariscal La Mar	Miraflores	-12.1142841	-77.0448615
4331499445	Bodega Magda			Avenida Vista Alegre		-12.1999299	-76.9840623
4331499451	Bodega Mayli			Virgen de Chapi		-12.2037927	-76.9814559
4331504375	Bodega Crisostomo			Avenida Miramar		-12.2052242	-76.9795571
4331504388	Bodega Bazar			Avenida Miramar		-12.2027018	-76.9769062
4332539175	Mimarket					-12.1110971	-77.0366861
4332696884	Cicala & Catita			Avenida Gaston Garcia Rada		-12.3328212	-76.8247196
4332759895	Ol & SR Market			Avenida Gaston Garcia Rada		-12.3313940	-76.8249767
4332767413	Mini Market-Libreria Bazar			Avenida Mariano Condorcanqui		-11.8922452	-77.0384593
4332798017	Bodega Osorio					-11.8695801	-77.0728801
4332799563	Bodega Kadmiel			Avenida Arica		-12.0569231	-77.0531589
4332841546	Bodega Mary					-11.8729345	-77.0710575
4332852424	Bodega Vicky					-11.8740433	-77.0742588
4332862274	Bodega Santa Cruz			Calle Mateo Pumacahua		-12.3342525	-76.8240337
4332938615	Bodega Isabel			Jirón Leoncio Prado		-12.1916973	-76.9777760
4332962903	Mini Market Libreria			Avenida El Retablo		-11.9192436	-77.0526969
4332974773	Minimarket Don Angelo			Calle Malecón Norte		-12.3323819	-76.8283802
4333070720	Mini Market La Favorita			Avenida Parque Zonal		-11.8823314	-77.0327570
4333079931	Mini Market Surti Kompras			Avenida Mariano Condorcanqui		-11.8859148	-77.0352642
4334046389	Bodega Kiemita			Avenida Rosa Luz		-11.8817837	-77.0713291
4334046432	Casa Linda			Avenida Rosa Luz		-11.8811862	-77.0691676
4334116007						-12.0489876	-77.0412190
4334409503	Bodega Marco Antonio			Avenida Separadora Industrial		-12.2287373	-76.9201322
4334489614				Avenida San Felipe		-11.9043175	-77.0370249
4334520878	Galería Camaná			Jirón Camaná		-12.0458053	-77.0326598
4334597147	Oechsle	Oechsle				-12.0478715	-77.0330911
4335597030				Avenida San Martín		-11.9010810	-77.0350403
4335597052	Quiroz market			Avenida San Martín		-11.9014251	-77.0355695
4335792751	Bodega Alicia			Avenida Maria Elena Moyano		-12.2159463	-76.9524240
4336154451	El Chato					-12.0547576	-77.0438813
4337187263	Jet Market			Avenida Enrique Canaval y Moreyra		-12.0967852	-77.0230856
4337197780	Mini Market Jehová Jireh			Avenida Guillermo de la Fuente		-11.9420768	-77.0613821
4337232220	Listo			Calle Schell	Miraflores	-12.1231340	-77.0286841
4337267650	Juanita					-12.0531273	-77.0641362
4337625977				Avenida Carabayllo		-11.9634234	-77.0604019
4337781940						-11.8726397	-77.0154456
4341269978	Oxxo	Oxxo		Avenida Dos de Mayo		-12.0922531	-77.0465935
4341342724	La Colonial				San Luis	-12.0642887	-76.9941235
4341361305	PlazaVea Chaclacayo			Carretera Central	Chaclacayo	-11.9763092	-76.7716208
4341604468	Mini Market Rosa			Avenida Brasil		-12.0875540	-77.0644006
4341611163	Aldus Market					-12.0874505	-77.0723524
4341614041	Don Miguello El Rey de los Jugos					-12.0911659	-77.0737148
4341614054	Esmeralda					-12.0903614	-77.0734044
4341631485	Bodega Atarualpa					-11.9157819	-77.0369157
4341666660	Casa de Cambios					-12.0894105	-77.0730681
4341718844	Bodega Rocio			Avenida Revolución		-11.9139474	-77.0283708
4341770462	Mass					-12.0826135	-77.0822600
4341770480	Rebeca					-12.0834533	-77.0790437
4341862356	Tambo			República Dominicana		-12.0748651	-77.0477704
4342008391	Vuelve			Calle Loma Umbrosa		-12.1401201	-76.9844373
4342992709	Bodega El Buen Vecino			Avenida 6 de Agosto		-12.0739452	-77.0436180
4343016680	Listo			Avenida Perez Araníbar		-12.1034342	-77.0583484
4343023882	Bodega Cuzco			Metropolitana		-11.9731940	-77.0597112
4343120114						-12.0928764	-77.0745724
4343120772	Centro Comercial Esperanza			Calle Esperanza	Miraflores	-12.1205523	-77.0278645
4343197116	Nadia					-12.0887310	-77.0730233
4343472006	Bodega D'Todo			Avenida San Judas Tadeo		-11.8352754	-77.1088655
4343594288	Salvador			Avenida Ayacucho	Santiago de Surco	-12.1351731	-76.9973397
4343692387	Multimarket			Calle José Olaya		-12.1195125	-77.0303970
4343696260	Plaza Vea					-11.9329993	-77.0455594
4343731037	Punto Gourmet		Santiago de Surco	Jirón Simón Salguero	Lima	-12.1301765	-77.0086088
4343731062	Fresco Market Arakaky's			Jirón Simón Salguero		-12.1302964	-77.0076928
4344580737						-12.0867675	-77.0320223
4344749613						-12.1428469	-77.0183191
4344749621						-12.1433735	-77.0185181
4344769629	Metro			Avenida Alvarez de Arenales	Lince	-12.0817726	-77.0357032
4344922402	Intefor					-12.0848010	-77.0346536
4345062552	Bodega Gilio			Avenida Belisario Sosa Pelaez		-12.0598907	-77.0634708
4346194277	Flora & Fauna			Avenida Mariscal La Mar		-12.1109228	-77.0478345
4346246278	Mini Market Cesira			Calle General Mendiburu		-12.1146105	-77.0457534
4346249282	Bodega Nataly					-12.1527248	-77.0195727
4346447001	Kaita			Avenida Alvarez de Arenales		-12.0898824	-77.0350312
4346575443	Tambo+	Tambo+		Avenida Reynaldo Saavedra Pinón		-12.0546182	-77.0675312
4346590386	"Bodega. Regalos ""Osorio"""					-12.1234587	-77.0176544
4347547742	Pastelería Bodega			Avenida General Garzón		-12.0796482	-77.0556404
4347574633	Bodega Kiara y Areli			Jirón Belisario Flores		-12.0818474	-77.0374320
4347574653	Bodega El Vecino			Jirón Leon Velarde		-12.0827605	-77.0377745
4347687739	Bodega San Rocco			Avenida Javier Prado Oeste		-12.0918860	-77.0638738
4347834153	Gesa			Avenida Pachacútec	Villa María del Triunfo	-12.1948716	-76.9341141
4347840300				Calle Francisco Valle Riestra	San Isidro	-12.1012542	-77.0537836
4347877182	Arakaki			Avenida Belén		-12.1055949	-77.0473221
4347973606	Justo G-1					-12.2428276	-76.9179109
4348017759	Bodega Denise					-12.2367230	-76.9225183
4348017769	Punto Suerte					-12.2357112	-76.9231444
4348017778	Sillas					-12.2355974	-76.9232226
4348017783	Botica Adrían					-12.2352998	-76.9233806
4348017788	Caldo Virgen de Rosaria					-12.2348823	-76.9236229
4351302909	Bodega Rosario			Avenida Revolución		-12.2088223	-76.9395733
4351327755	Bodega Sovestre			Avenida Revolución		-12.2030614	-76.9430336
4351351544	El Chapp					-12.2160779	-76.9349473
4351352540	Castillo					-12.2137587	-76.9363372
4351361818				Manuel Perez		-12.1470269	-76.9724142
4351394601	Te Quiero Té					-12.1273696	-77.0286622
4351441243	Falabella	Falabella				-12.1122030	-77.0120534
4351451629	Lleva+			Angamos Este		-12.1117711	-77.0052266
4351571025	El Comercio					-12.1130308	-77.0221274
4351633148	Bodega Charito			Buenaventura Rey		-12.1553723	-76.9667571
4351652420	Bodega Gisella			Manuel Jose villaran		-12.1520520	-76.9698013
4351714850	Minimarket Dann					-12.0622834	-77.0292970
4351741250				Manuel Jose Villaran	San Juan de Miraflores	-12.1515387	-76.9698044
4351741262	Bodega Delia			Manuel Jose Villaran		-12.1511860	-76.9697043
4351744814	Tambo				San Borja	-12.0932800	-76.9959239
4351745709	Bodega Cinthia			Calle Victor Alzamora	Surquillo	-12.1131152	-77.0126980
4351779365	Mini Market La Caserita			Hernando de Lavalle		-12.1532008	-76.9706280
4351822145	Bodega Bojas			Calle Manuel Garcia		-12.1493059	-76.9789363
4351837814	Tottus			Avenida Los Próceres	Santiago de Surco	-12.1591942	-76.9890590
4352831894	Bodega Marina			Jiron Los Gladiolos		-12.1541966	-76.9613743
4352867423				Calle Isaac Recavarren		-12.1577611	-76.9606416
4352914982	Tambo+	Tambo+		Avenida Aviación		-12.1143026	-76.9993509
4353119038	Bodega Guevara					-12.1663281	-76.9604278
4353121035	Zofra Lima			Jirón Ayacucho	Cercado de Lima	-12.0566513	-77.0286189
4353165824						-12.0472019	-77.0183638
4353197805	Bazar Minimarket					-12.0460278	-77.0154478
4353197837	Unión Ychicawa					-12.0494148	-77.0240922
4353225219						-12.1736068	-76.9546455
4353228360	Bodega Bazar					-12.1771973	-76.9552172
4353245027	Minimarket Santa Rosa					-11.9480789	-76.9848963
4354107482	Plaza La Castellana			Avenida de Tomás Marsano		-12.1296060	-77.0009541
4354203059				Jirón Mariano Melgar		-12.1536009	-76.9536099
4354250391	Caffre Market			Jirón Luis Varela y Orbegoso	Surquillo	-12.1161548	-77.0251419
4354287941	Bodega Melchorita			Calle 4		-12.1646332	-76.9588481
4354340393	Bodega Nallely			Avenida 2		-12.1690356	-76.9585356
4354341792	Vicky			Avenida Isabel La Católica		-12.0690819	-77.0204520
4354405497	Botica San Roque			Avenida Isabel La Católica	La Victoria	-12.0684829	-77.0161962
4354482922	Bodega Leo			Prolongación Héroes del Pacífico		-12.1758764	-76.9575330
4354514603	Distribuidora Rivas Jove			Auxiliar Pachacutec		-12.1742950	-76.9476018
4354641637	Mini Market Anita			Jirón Santa Beatriz		-12.1565329	-76.9538924
4354656204	Mimarket					-12.1022015	-77.0195271
4354683816	Bodega Suesy			Jose de San Martin		-12.1569584	-76.9491185
4354684729	Bodega Kelaby			Calle 1		-12.1692535	-76.9786085
4354684738	Bodega Bazar Marco & Janet			Jirón Pedro Silva		-12.1686230	-76.9754640
4354712889	Bodega Angelo y Grace			Avenida San Juan		-12.1663357	-76.9726046
4354717081	"Comercial Bazar ""Leo"""			Jirón 3 de Febrero		-12.0724912	-77.0095054
4354731464	Bodega Comercial Mis Pequeñas			German Amezaga		-12.1670404	-76.9711370
4354748351	Bodega Norma			6 de Agosto		-12.1765011	-76.9432271
4354798184	Bodega Sherry					-12.1672411	-76.9710884
4355537689	Mass			Avenida Los Próceres		-12.1591547	-76.9885686
4355842692	Bodega Carla			Avenida Prolongación Pachacútec		-12.2211453	-76.9191367
4355930490	Mimarket					-12.1022997	-77.0156466
4355934785	Bodega Mercedes					-11.9556786	-76.9928465
4355942308				Calle 3	Lurín	-12.2373276	-76.9075291
4355953934	Bodega Munoz			Las Dalias		-12.1641233	-76.9551455
4356014546	Tabita			Calle Daniel Alcides Carrion		-12.2361080	-76.9096683
4356014547	Botica Eli			Calle Daniel Alcides Carrion		-12.2360670	-76.9096526
4356014567	Botica Bryan			Calle Daniel Alcides Carrion		-12.2356406	-76.9095083
4356050635				Calle Daniel Alcides Carrion		-12.2317566	-76.9079758
4356083876	Bodega Lucy			Avenida Las Flores de Primavera		-12.0037968	-77.0120056
4356099290	Bodega Niño Jesus			Las Dalias		-12.1642688	-76.9549206
4356099305	Mini Market Mary			Los Lirios		-12.1651388	-76.9550020
4356103536	Miguelito			Avenida Las Palmas		-12.2248860	-76.9034957
4356119736	Bodega Lucas			Avenida 12 de Octubre		-12.1950617	-76.9999650
4356234665	Boticas			Avenida Las Palmas		-12.2199296	-76.9060170
4356234676				Avenida Las Palmas		-12.2194402	-76.9062844
4356271452	Soat			Avenida Ferrocarril		-12.2123155	-76.9029243
4356458588				Los Chancas de Andahuaylas	Santa Anita	-12.0369806	-76.9630348
4356523726	Bodega Glorias			Avenida Belisario Suarez		-12.1605802	-76.9757982
4356531917	Super Market La Union					-11.9667580	-76.9882969
4356800762	Comercial Tridentum			Jirón Javier Luna Pizarro	Lima	-12.0594408	-77.0284297
4357475301	Boticas Señor de los Milagros			Prolongacion Andahuaylas	Lima	-12.0615431	-77.0264847
4357575108	Bazar internet Libreria					-12.0767688	-76.9999010
4357685468	Bodega Juan			Avenida Jorge Basadre Oeste		-11.9891858	-77.0116752
4357761712	Bodega Kevin					-12.1762358	-76.9697149
4358055035	Bodega Fray Martin			General Hoyos Rubio		-12.1831166	-76.9407457
4358116358	Centro Comercial Virgen del Carmen			Prolongacion Parinacochas	Lima	-12.0643433	-77.0177867
4358180089	Donna Market			Avenida Guardia Civil Sur	Chorrillos	-12.1682087	-76.9911226
4358189176	Mass			Avenida Guardia Civil Sur		-12.1669358	-76.9904253
4358196341	Librería Bazar Rosita			Avenida Isabel La Católica	Lima	-12.0680089	-77.0122611
4358213551				Avenida 28 de Julio	La Victoria	-12.0613562	-77.0143933
4359360465	Bodega Cinthia			Jirón Javier Luna Pizarro	Lima	-12.0664734	-77.0274888
4361812594	Comercial La Paradita			Avenida Las Flores de Primavera		-12.0042662	-77.0123056
4361896380	Libreria Jireh			Avenida Las Flores de Primavera		-12.0124200	-77.0116744
4361994085	Mulitmarket					-12.1348801	-76.9865864
4361994140	Bodega Hector			Avenida 27 de Diciembre		-12.1906864	-76.9313970
4362077177	Comercial Max e Hijos					-12.1390548	-76.9887047
4362102823	Bodega Virgen del Carmen			Ricardo Palma		-12.1809090	-76.9439322
4362188644	Bodega Licoreria Faby			Avenida Pachacutec		-12.2206749	-76.9202907
4363127984				Jirón José Olaya		-12.2177762	-76.9035351
4363136099				Jirón José Olaya		-12.2177326	-76.9017400
4363194033				Avenida Ferrocarril		-12.2126244	-76.9031331
4363482388	Bodega Nathaly			Los Nogales		-12.2055417	-76.9246908
4363510496	Bodega Recarga			Avenida Jorge Chávez		-12.1932809	-76.9324144
4363587025	Librería Bazar Los Jardines			Los Tusilagos Oeste	San Juan de Lurigancho	-12.0134232	-77.0030019
4363609254	Beli			Avenida Pacasmayo		-11.9948739	-77.1092466
4363609284	Bodega Emily			Avenida Pacasmayo		-11.9977525	-77.1077638
4364711423	BML Botica			Avenida 28 de Julio	Lima	-12.0618513	-77.0205718
4365056313	Midori					-11.9475924	-77.0780333
4365096408	Mini Market Calvay			Avenida Carlos Alberto Izaguirre		-11.9913944	-77.0761033
4365102241	Bodegamata					-11.9491918	-77.0826808
4365124682	Mini Market Walters			Avenida Aviación	Santiago de Surco	-12.1218711	-76.9980820
4365151255	Bodega Asami			Avenida Carlos Alberto Izaguirre		-11.9907659	-77.0882886
4365518052	Mini Market Todo Barato			Avenida Universitaria		-11.9662592	-77.0745818
4366343240				Avenida Jaime Bausate y Meza	Lima	-12.0627786	-77.0144361
4366353537	Mega Tienda Natural			Avenida Aviacion	La Victoria	-12.0631818	-77.0129683
4366482850				Avenida Higuereta		-12.1210152	-76.9881620
4366562912				Avenida Canta Callao		-11.9797689	-77.0955356
4366589818	Repshop					-12.0921427	-77.0133436
4366590360	Bodega Bazar El Altisimo			Avenida 13 de Enero		-12.0015709	-77.0041236
4366704636				Avenida Canta Callao		-11.9783719	-77.0927265
4366712363	Matias			Avenida Canta Callao		-11.9756543	-77.0896050
4366718951	Mini Market Darick			Avenida Canta Callao		-11.9745538	-77.0881317
4366817528	Repshop			Avenida Raúl Ferrero		-12.0913130	-76.9512280
4366872920						-12.0750544	-76.9794706
4366884025	Librería Karin			Avenida Jardines Oeste		-12.0074385	-77.0096350
4367171494	Bodega la Luz			Violeta Parra		-12.1775983	-76.9568566
4367350551	Repshop					-12.0620104	-76.9616289
4367350589	HP Carnes					-12.0665131	-76.9593179
4368033818	Libreria Mary					-11.9353879	-77.0778756
4368033823	Comercial Juliana					-11.9361754	-77.0769688
4368167582	Rest Sabor Del Centro			Avenida Los Próceres de Huandoy		-11.9458280	-77.0775082
4368264296	Tambo+	Tambo+		Avenida Los Próceres de Huandoy		-11.9595859	-77.0762069
4368264328	Mini Market Camarena			Avenida Los Próceres de Huandoy		-11.9605898	-77.0763718
4368430315	Luisito			Avenida Universitaria		-11.9654998	-77.0740316
4368617000	Listo					-12.0700207	-76.9510179
4368673662	Wally			Avenida Universitaria		-11.9681489	-77.0752902
4368674568	Bodega Anita			Avenida Marañon		-11.9712039	-77.0769677
4368709384	Magda					-11.9417812	-77.0777301
4368713135				Avenida Marañon		-11.9718759	-77.0765242
4368728206	Tambo+	Tambo+		Avenida Carlos Alberto Izaguirre		-11.9892991	-77.0578771
4369785076	Comercial Lazuli			Avenida México	La Victoria	-12.0702142	-77.0088757
4370126333	Comercial María			Avenida Nicolas Ayllon	Lima	-12.0621690	-77.0038322
4370196650	Botica Amalia			Tupac Amaru	Lima	-12.0524734	-77.0055828
4372747054						-12.1267279	-77.0259136
4372747064	Tambo+	Tambo+		Avenida Alfredo Benavides	Miraflores	-12.1253307	-77.0257140
4374397812	La Central					-12.0227041	-76.9104113
4374546209				Avenida Andrés A. Cáceres		-12.0000636	-76.8337532
4374674864	Armejo					-12.0261297	-76.9206273
4374747976	Minimarket Machu Picchu					-11.9730659	-77.0818595
4374765399	Bodega Señor de Luren					-11.9750212	-77.0827479
4374824397	Bodega Zadith					-11.9820733	-77.0859260
4374892306	Minimarket Libreria					-11.9838982	-77.0738045
4374900351	Tambo					-12.0293943	-76.9241193
4374916727	Bodega Rocha			Calle Trujillo Sur		-11.9408200	-76.7045374
4375741241	Minimarket Eus					-12.1219857	-77.0239628
4376119065				Avenida Lima Norte		-11.9303436	-76.6910964
4376240336				Avenida Paseo de la República	Miraflores	-12.1219176	-77.0253561
4376633474	Mimarket					-12.1230688	-77.0277000
4379546827	Mini Market La Ramadita			Avenida José de la Riva Aguero	El Agustino	-12.0443655	-76.9981334
4379635695	Oechsle	Oechsle				-11.9933446	-77.0596393
4384744618	Feria comercial La Perrocholi					-12.0423545	-77.0302962
4385408471	Fundas Quipu		La Victoria	Huascarán		-12.0638109	-77.0284049
4387423425	Metro	Metro		Plaza Ramón Castilla	Cercado de Lima	-12.0426713	-77.0425316
4387948113	Galería Bueno Bonito y Barato					-12.0438746	-77.0437816
4387948145	Polvos Argentinos			Jirón Huancavelica		-12.0418188	-77.0448224
