mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,total_servicios_prox,total_transporte_aprox,zona_apeim_cod,categoria_crimenes_cod,precio_pen
,415.0,7.0,6.0,3.0,20.0,17,0,8,2,1270000.0
,83.0,3.0,2.0,0.0,20.0,9,0,7,3,448000.0
2500.0,425.0,3.0,3.0,3.0,29.0,3,0,8,1,5144000.0
,54.0,2.0,2.0,0.0,0.0,15,0,4,4,438000.0
550.0,109.0,3.0,2.0,1.0,14.0,13,1,7,1,604800.0
,25.0,3.0,2.0,0.0,25.0,11,2,4,4,258000.0
600.0,138.0,3.0,2.0,2.0,8.0,9,0,7,2,833000.0
,64.0,2.0,2.0,0.0,1.0,7,0,4,1,567000.0
150.0,125.0,3.0,1.0,0.0,40.0,11,0,6,2,595000.0
,168.0,3.0,1.0,0.0,45.0,11,0,4,4,720000.0
,99.0,3.0,1.0,0.0,31.0,15,1,7,2,490000.0
520.0,195.0,3.0,2.0,2.0,20.0,6,0,7,1,1037000.0
200.0,82.0,2.0,2.0,0.0,0.0,7,0,8,3,528800.0
350.0,95.0,2.0,3.0,2.0,11.0,6,0,7,1,595000.0
,160.0,4.5,3.0,0.0,0.0,10,0,9,4,184250.0
,2743.0,5.0,4.0,0.0,0.0,0,0,9,1,1883207.0
,150.0,3.0,3.0,2.0,0.0,12,0,4,2,1656230.0
,5765.0,5.5,7.0,0.0,4.0,0,0,10,1,1630053.0
,348.0,4.0,3.0,2.0,18.0,8,0,8,4,1406000.0
350.0,171.0,4.0,3.0,2.0,14.0,6,0,7,1,1071000.0
,395.0,4.0,4.0,0.0,6.0,2,0,7,1,2010000.0
450.0,129.0,2.0,2.0,1.0,5.0,11,1,8,3,650000.0
70.0,83.0,3.0,2.0,0.0,0.0,24,0,2,3,260000.0
,66.0,2.0,2.0,0.0,15.0,13,0,6,2,368000.0
380.0,178.0,3.0,2.0,2.0,12.0,7,0,7,1,1140000.0
,397.0,4.0,4.0,2.0,65.0,1,0,7,2,3315000.0
,312.0,5.0,3.0,2.0,30.0,9,0,7,1,1749030.0
750.0,126.0,2.0,1.0,1.0,24.0,5,0,7,1,803400.0
200.0,85.0,2.0,2.0,1.0,4.0,8,0,6,3,540000.0
,1003.0,4.0,6.0,4.0,9.0,6,0,7,1,5600000.0
700.0,200.0,3.0,2.0,0.0,27.0,5,0,7,1,2077000.0
,180.0,4.0,2.0,0.0,16.0,14,0,2,3,547680.0
190.0,81.0,3.0,2.0,0.0,0.0,28,0,6,3,499000.0
,63.0,3.0,2.0,0.0,0.0,13,0,4,4,329000.0
150.0,147.0,3.0,3.0,1.0,13.0,5,0,5,1,396750.0
650.0,208.0,4.0,4.0,2.0,11.0,8,0,7,1,1207000.0
,306.0,4.5,3.0,0.0,16.0,13,0,9,3,952000.0
,160.0,7.0,4.0,0.0,48.0,9,0,4,4,1018000.0
,99.0,3.0,2.0,0.0,0.0,16,0,6,4,741200.0
,592.0,3.0,2.0,3.0,75.0,8,0,5,1,1292000.0
,1103.0,4.0,4.0,3.0,27.0,0,0,7,1,3528000.0
380.0,130.0,3.0,3.0,2.0,19.0,4,0,7,1,945200.0
,47.0,1.0,1.0,0.0,0.0,13,1,8,3,503176.0
400.0,279.0,3.0,3.0,5.0,20.0,4,0,7,1,1400000.0
,116.0,3.0,2.0,1.0,0.0,24,0,2,3,419000.0
,144.0,3.0,1.0,0.0,33.0,11,0,7,2,752850.0
,110.0,3.0,3.0,0.0,9.0,11,0,7,1,830000.0
700.0,1204.0,4.0,4.0,4.0,20.0,0,0,7,1,6180550.0
400.0,304.0,4.0,5.0,2.0,10.0,0,0,10,1,2039232.0
,150.0,5.0,3.0,1.0,20.0,5,0,8,1,863810.0
450.0,90.0,2.0,2.0,1.0,14.0,1,0,7,3,460000.0
,600.0,3.0,2.0,0.0,0.0,0,0,10,1,1296000.0
280.0,45.0,1.0,1.0,0.0,2.0,11,0,6,2,456000.0
300.0,56.0,2.0,2.0,0.0,1.0,13,0,8,4,399000.0
,555.0,4.0,4.0,0.0,18.0,3,0,7,1,1035000.0
,62.0,3.0,1.0,0.0,12.0,4,0,9,3,187000.0
,214.0,3.0,3.0,2.0,15.0,8,0,7,1,1390250.0
350.0,130.0,3.0,2.0,2.0,15.0,1,0,7,1,695000.0
,214.0,3.0,4.0,2.0,12.0,9,0,7,1,1008000.0
,1281.0,4.0,3.0,5.0,26.0,0,0,7,1,4690000.0
,1005.0,4.0,2.0,3.0,38.0,6,0,7,1,3332000.0
,147.0,4.0,2.0,0.0,1.0,13,1,8,3,642550.0
2500.0,176.0,3.0,2.0,5.0,0.0,3,0,7,2,1800300.0
230.0,62.0,2.0,2.0,1.0,0.0,12,0,8,4,444000.0
,2577.0,19.0,20.0,15.0,6.0,2,0,10,2,3430000.0
350.0,86.0,2.0,2.0,1.0,13.0,0,0,7,1,530000.0
,1250.0,4.0,5.0,4.0,38.0,6,0,7,1,4020000.0
,205.0,3.0,2.0,2.0,10.0,1,0,7,1,880000.0
400.0,152.0,3.0,2.0,1.0,19.0,12,0,6,2,782000.0
,40.0,3.0,1.0,0.0,0.0,8,1,4,4,559460.0
480.0,120.0,2.0,2.0,1.0,10.0,0,0,6,1,880000.0
270.0,53.0,2.0,2.0,1.0,1.0,13,0,8,4,410000.0
,7278.0,4.0,4.0,0.0,0.0,3,0,9,1,2705960.0
,300.0,4.0,3.0,2.0,1.0,3,0,7,3,1640000.0
330.0,58.0,1.0,1.0,2.0,3.0,18,0,6,3,401545.0
,46.0,3.0,2.0,0.0,25.0,11,2,4,4,425600.0
,404.0,4.0,4.0,1.0,0.0,4,0,7,1,3242661.0
,112.0,3.0,2.0,0.0,3.0,23,0,2,3,444000.0
,70.0,3.0,2.0,1.0,4.0,33,0,2,4,835200.0
,56.0,2.0,2.0,0.0,0.0,21,0,6,3,515000.0
,312.0,3.0,3.0,0.0,0.0,4,0,7,1,2106250.0
,83.0,3.0,2.0,0.0,11.0,14,0,2,4,280000.0
300.0,190.0,3.0,2.0,2.0,0.0,10,0,7,2,1190000.0
500.0,218.0,3.0,3.0,2.0,0.0,7,2,7,1,1402200.0
,1471.0,4.0,5.0,8.0,10.0,3,0,7,1,5577000.0
,150.0,3.0,3.0,1.0,5.0,3,0,7,2,1021750.0
,243.0,3.0,2.0,0.0,0.0,22,0,4,4,1252350.0
110.0,41.0,1.0,1.0,0.0,2.0,14,0,6,3,387000.0
120.0,70.0,3.0,2.0,0.0,12.0,12,0,6,2,500000.0
,300.0,4.0,3.0,3.0,40.0,15,0,7,3,1487500.0
300.0,65.0,2.0,2.0,1.0,0.0,4,1,7,1,737000.0
,3347.0,5.0,2.0,10.0,15.0,2,0,10,2,2620800.0
,165.0,5.0,2.0,0.0,37.0,15,0,5,2,1020000.0
,134.0,3.0,3.0,1.0,0.0,10,0,7,3,770500.0
780.0,164.0,3.0,3.0,2.0,8.0,4,0,7,1,1258000.0
,222.0,3.0,2.0,0.0,50.0,19,0,6,3,1273000.0
,1250.0,5.0,5.0,4.0,30.0,5,0,7,1,2785000.0
,270.0,2.0,2.0,1.0,53.0,11,0,7,1,1666000.0
150.0,40.0,1.0,1.0,1.0,0.0,7,0,7,4,215000.0
,75.0,3.0,2.0,0.0,0.0,25,0,5,3,243600.0
,51.0,1.0,1.0,0.0,0.0,5,0,6,3,435537.0
,95.0,3.0,2.0,0.0,0.0,5,0,1,1,136500.0
,1064.0,4.0,4.0,6.0,40.0,2,0,7,1,3910000.0
,300.0,4.0,4.0,0.0,20.0,4,0,7,1,1540000.0
375.0,177.0,3.0,3.0,2.0,13.0,9,0,6,1,1105500.0
200.0,50.0,2.0,2.0,0.0,3.0,18,0,6,3,240000.0
,755.0,3.0,2.0,0.0,0.0,21,0,6,3,5614180.0
150.0,94.0,3.0,2.0,0.0,30.0,9,0,6,2,385000.0
300.0,117.0,3.0,2.0,2.0,15.0,0,0,10,1,674700.0
,284.0,3.0,2.0,1.0,50.0,12,0,6,3,1750000.0
,121.0,3.0,2.0,1.0,0.0,5,0,7,1,638250.0
,91.0,4.5,3.0,0.0,15.0,10,0,9,4,189750.0
450.0,135.0,3.0,2.0,2.0,0.0,10,0,7,2,1067430.0
480.0,177.0,3.0,2.0,2.0,14.0,5,0,7,2,1070000.0
2500.0,2492.0,8.0,8.0,6.0,8.0,0,0,10,1,7692110.0
,152.0,8.0,5.0,0.0,29.0,19,0,5,3,1135200.0
,746.0,4.0,3.0,2.0,35.0,4,0,7,1,8840000.0
30.0,252.0,3.0,3.0,2.0,2.0,10,0,7,1,1120000.0
,325.0,5.0,2.0,4.0,22.0,6,0,7,1,1594950.0
650.0,140.0,3.0,4.0,2.0,15.0,8,0,7,1,983680.0
7.0,301.0,3.0,2.0,6.0,4.0,2,1,7,1,2381250.0
,160.0,4.0,2.0,2.0,70.0,12,0,6,3,1008000.0
,534.0,8.0,5.0,2.0,29.0,17,1,7,3,1206000.0
1700.0,250.0,5.0,5.0,4.0,5.0,0,0,10,1,2363000.0
,156.0,3.0,2.0,1.0,52.0,11,0,7,2,1306500.0
300.0,61.0,2.0,2.0,1.0,9.0,6,0,8,1,450000.0
,220.0,4.0,3.0,1.0,16.0,12,0,2,3,420900.0
,558.0,12.0,11.0,3.0,50.0,0,0,7,4,2288000.0
,160.0,3.0,3.0,0.0,13.0,14,0,7,4,1363981.0
720.0,560.0,3.0,4.0,0.0,26.0,4,0,8,1,5300000.0
,148.0,3.0,2.0,0.0,0.0,6,0,1,2,140000.0
,259.0,5.0,4.0,2.0,35.0,10,0,8,1,1030000.0
420.0,116.0,2.0,2.0,2.0,6.0,4,0,7,1,837500.0
,170.0,4.0,4.0,2.0,10.0,0,0,7,1,1276500.0
,5167.0,4.0,4.0,0.0,0.0,1,0,9,1,536400.0
,71.0,3.0,2.0,0.0,0.0,18,0,6,2,465675.0
,6.0,3.0,2.0,0.0,0.0,3,1,4,4,140000.0
,147.0,3.0,2.0,0.0,10.0,4,0,8,3,398840.0
770.0,341.0,3.0,2.0,2.0,13.0,0,0,7,1,1398550.0
,2423.0,4.0,4.0,0.0,2.0,1,0,9,1,998068.0
,1026.0,3.0,16.0,0.0,13.0,0,0,7,1,6993193.0
,120.0,13.0,5.0,0.0,35.0,19,1,3,3,916900.0
,140.0,3.0,2.0,0.0,0.0,11,0,6,3,356250.0
,120.0,4.0,3.0,0.0,0.0,18,0,6,3,507500.0
,108.0,2.0,2.0,1.0,1.0,9,0,8,1,818300.0
,62.0,2.0,1.0,0.0,4.0,10,0,5,2,245000.0
,279.0,3.0,2.0,5.0,10.0,4,0,7,1,1437107.0
,479.0,4.0,4.0,3.0,0.0,0,0,7,1,3053000.0
,98.0,3.0,1.0,0.0,35.0,8,0,4,3,350000.0
,44.0,1.0,1.0,1.0,0.0,4,0,8,1,548550.0
155.0,43.0,1.0,1.0,0.0,1.0,7,0,4,1,345000.0
,600.0,5.0,5.0,4.0,49.0,7,0,7,1,4080000.0
,70.0,3.0,2.0,0.0,14.0,12,0,6,3,326610.0
350.0,274.0,3.0,3.0,2.0,15.0,9,0,7,2,980000.0
680.0,280.0,3.0,3.0,2.0,8.0,9,0,7,2,1423107.0
1756.0,202.0,3.0,2.0,2.0,0.0,4,1,7,1,1016600.0
350.0,94.0,2.0,2.0,1.0,1.0,7,0,7,3,707250.0
,157.0,3.0,3.0,2.0,15.0,7,0,7,1,991200.0
,1000.0,4.0,2.5,0.0,0.0,5,0,5,1,6300000.0
1.0,91.0,3.0,2.0,0.0,90.0,10,2,4,4,339000.0
,841.0,5.0,5.0,8.0,0.0,3,0,7,1,5950000.0
,160.0,4.0,3.0,0.0,21.0,16,1,8,4,2016000.0
1150.0,540.0,3.0,3.0,3.0,22.0,5,0,7,1,2960000.0
,82.0,2.0,2.0,0.0,0.0,6,0,8,1,482065.0
1400.0,263.0,3.0,3.0,4.0,12.0,0,0,7,1,1638750.0
300.0,44.0,1.0,1.0,1.0,3.0,8,0,8,3,391000.0
,116.0,3.0,3.0,1.0,28.0,7,0,4,1,653250.0
200.0,45.0,1.0,1.0,0.0,0.0,1,0,7,1,485750.0
,53.0,2.0,2.0,0.0,0.0,9,0,8,2,1165500.0
,610.0,4.0,3.0,4.0,19.0,6,0,7,1,2446000.0
1.0,559.0,5.0,7.0,4.0,0.0,0,0,10,1,1976900.0
180.0,65.0,2.0,2.0,0.0,0.0,11,1,8,3,289000.0
,400.0,5.0,6.0,4.0,11.0,0,0,10,1,1044000.0
,73.0,3.0,1.0,0.0,34.0,10,0,4,4,242200.0
1470.0,532.0,3.0,4.0,3.0,8.0,0,0,7,1,3309600.0
,333.0,5.0,4.0,0.0,31.0,10,0,7,1,1892275.0
,218.0,2.0,3.0,1.0,0.0,10,0,7,1,986000.0
,120.0,4.0,2.0,0.0,21.0,14,0,2,3,396000.0
,1100.0,5.0,8.0,4.0,1.0,0,0,7,1,8904000.0
220.0,77.0,3.0,2.0,0.0,10.0,8,0,7,4,430000.0
,150.0,3.0,3.0,1.0,5.0,3,0,6,2,1021750.0
300.0,126.0,3.0,2.0,1.0,8.0,9,0,8,3,670000.0
160.0,66.0,2.0,1.0,1.0,12.0,5,0,7,1,407100.0
310.0,119.0,3.0,3.0,1.0,10.0,11,1,7,1,731000.0
,85.0,3.0,1.0,0.0,50.0,11,0,4,4,289000.0
,466.0,3.0,6.0,8.0,50.0,11,0,8,4,3186200.0
,49.0,1.0,1.0,0.0,0.0,6,1,4,4,188000.0
,597.0,3.0,2.0,0.0,0.0,11,0,6,1,5520000.0
,300.0,5.0,5.0,4.0,40.0,6,0,7,1,2177500.0
,430.0,3.0,2.0,0.0,0.0,14,0,4,4,1122000.0
,106.0,2.0,2.0,0.0,67.0,10,0,6,3,583100.0
190.0,103.0,5.0,3.0,1.0,10.0,21,0,6,3,910600.0
600.0,224.0,4.0,2.0,2.0,13.0,9,0,7,1,1182150.0
,124.0,3.0,3.0,1.0,35.0,3,1,7,1,620336.0
150.0,76.0,2.0,2.0,0.0,15.0,5,0,7,1,444100.0
,57.0,2.0,2.0,0.0,0.0,7,0,8,1,455000.0
,112.0,3.0,2.0,0.0,1.0,1,0,1,1,148000.0
300.0,139.0,4.0,4.0,2.0,7.0,7,0,7,1,755550.0
,114.0,3.0,4.0,0.0,0.0,5,0,7,1,1504800.0
50.0,85.0,3.0,2.0,0.0,15.0,9,1,7,2,577500.0
,120.0,3.0,1.0,0.0,10.0,0,0,1,3,216550.0
,360.0,9.0,6.0,2.0,40.0,14,0,7,2,1999209.0
200.0,73.0,3.0,2.0,0.0,2.0,22,0,8,3,285000.0
100.0,70.0,2.0,1.0,0.0,30.0,2,0,7,1,321000.0
120.0,136.0,3.0,3.0,1.0,0.0,14,0,5,2,790000.0
,300.0,5.0,4.0,0.0,44.0,15,0,7,1,1538000.0
,1000.0,5.0,5.0,4.0,15.0,2,0,7,1,7215000.0
,1000.0,4.0,3.0,0.0,4.0,2,0,7,1,3150000.0
,300.0,4.0,4.0,0.0,30.0,6,0,7,1,1884600.0
,1026.0,5.0,4.0,3.0,1.0,3,0,7,1,3226600.0
250.0,171.0,4.0,3.0,2.0,14.0,29,0,6,3,758250.0
900.0,352.0,4.0,7.0,2.0,17.0,9,0,7,1,1586655.0
,123.0,3.0,2.0,0.0,12.0,28,1,7,3,359200.0
,340.0,3.0,2.0,4.0,40.0,5,0,7,1,1802000.0
650.0,2632.0,2.0,5.0,8.0,33.0,4,0,10,2,2905728.0
,320.0,3.0,4.0,2.0,6.0,11,0,7,1,1821000.0
,71.0,3.0,2.0,1.0,0.0,14,0,6,3,541058.0
,397.0,4.0,4.0,2.0,27.0,2,0,7,1,2662300.0
500.0,500.0,7.0,7.0,3.0,15.0,0,0,10,1,3909200.0
,126.0,3.0,2.0,1.0,30.0,6,0,7,1,676600.0
,139.0,3.0,3.0,0.0,15.0,10,0,9,3,285600.0
500.0,117.0,3.0,2.0,2.0,0.0,7,0,7,1,889200.0
1200.0,137.0,3.0,2.0,2.0,25.0,3,0,7,1,1342050.0
1.0,1277.0,5.0,4.0,5.0,20.0,0,0,7,1,8653700.0
,116.0,5.0,3.0,0.0,16.0,38,0,2,4,552000.0
450.0,80.0,1.0,1.0,1.0,11.0,8,0,8,2,922670.0
,64.0,2.0,2.0,1.0,4.0,10,3,8,4,505000.0
,400.0,13.0,4.0,0.0,35.0,17,0,8,3,1032500.0
300.0,148.0,4.0,3.0,1.0,5.0,3,0,9,1,598500.0
,230.0,4.0,1.0,0.0,35.0,18,0,8,3,1105000.0
50.0,111.0,3.0,2.0,1.0,30.0,14,1,7,4,518000.0
350.0,83.0,3.0,2.0,1.0,3.0,14,0,8,4,588000.0
,1.0,3.5,2.0,0.0,25.0,3,0,1,2,2284800.0
,606.0,4.0,4.0,2.0,15.0,21,0,7,2,4590000.0
1500.0,231.0,4.0,2.0,2.0,12.0,3,1,7,1,1870000.0
1.0,200.0,3.0,3.0,4.0,5.0,19,3,4,4,1182080.0
110.0,62.0,3.0,1.0,0.0,10.0,10,0,1,2,174000.0
,1000.0,4.0,2.0,2.0,46.0,7,0,7,1,4403000.0
350.0,108.0,2.0,3.0,1.0,6.0,12,0,7,3,537200.0
280.0,228.0,4.0,3.0,2.0,13.0,9,1,7,1,986000.0
,96.0,3.0,3.0,0.0,13.0,8,0,7,3,469999.0
,348.0,6.0,5.0,0.0,30.0,6,0,7,1,2756550.0
,61.0,2.0,2.0,0.0,0.0,14,0,6,2,405000.0
1.0,1000.0,5.0,3.0,5.0,22.0,4,0,7,1,2740000.0
,141.0,3.0,2.0,0.0,0.0,3,0,1,3,310250.0
,200.0,4.0,2.0,0.0,25.0,24,0,6,4,612500.0
800.0,1080.0,4.0,4.0,4.0,12.0,0,0,7,1,5546805.0
550.0,236.0,4.0,5.0,0.0,21.0,5,0,8,1,1615000.0
240.0,173.0,3.0,2.0,1.0,19.0,8,0,8,3,587000.0
,206.0,3.0,2.0,2.0,1.0,0,0,7,1,1713000.0
,124.0,3.0,2.0,2.0,1.0,9,0,7,2,798000.0
,151.0,3.0,2.0,2.0,0.0,14,0,8,3,895615.0
600.0,131.0,3.0,2.0,2.0,12.0,5,0,7,1,880320.0
,180.0,4.0,6.0,1.0,1.0,1,0,9,1,468665.0
580.0,220.0,3.0,3.0,2.0,16.0,15,0,7,4,884000.0
100.0,120.0,4.0,5.0,0.0,1.0,2,0,5,1,146200.0
300.0,67.0,3.0,2.0,1.0,4.0,17,0,6,3,499000.0
,196.0,3.0,2.0,0.0,60.0,8,0,4,4,600000.0
,120.0,3.0,1.0,0.0,0.0,23,0,4,2,663000.0
250.0,112.0,3.0,3.0,1.0,13.0,11,0,8,4,696700.0
,500.0,3.0,1.0,0.0,0.0,0,0,1,3,1326000.0
,77.0,2.0,1.0,0.0,7.0,10,0,6,3,612500.0
,145.0,3.0,3.0,2.0,17.0,7,0,7,1,1176000.0
480.0,117.0,3.0,2.0,2.0,8.0,13,0,7,2,770000.0
200.0,60.0,2.0,2.0,0.0,1.0,10,0,6,1,420000.0
280.0,78.0,3.0,2.0,0.0,10.0,5,0,6,3,340000.0
,524.0,4.0,3.0,0.0,16.0,2,0,7,1,7981000.0
,326.0,4.0,4.0,0.0,0.0,5,0,7,1,1021200.0
2930.0,264.0,3.0,2.0,7.0,13.0,3,0,7,1,1639750.0
,132.0,3.0,2.0,0.0,0.0,12,0,6,3,884000.0
500.0,150.0,3.0,3.0,0.0,0.0,13,0,7,2,1276000.0
,175.0,4.0,4.0,0.0,10.0,19,0,2,4,606263.0
870.0,252.0,4.0,3.0,2.0,11.0,6,0,7,2,1356810.0
,446.0,10.0,6.0,0.0,27.0,0,0,2,1,608000.0
,160.0,6.0,2.0,0.0,30.0,5,0,7,1,1020000.0
250.0,52.0,2.0,2.0,0.0,10.0,23,0,6,3,357000.0
400.0,70.0,2.0,2.0,1.0,7.0,8,0,8,3,595000.0
,99.0,3.0,2.0,0.0,11.0,7,0,7,1,539805.0
,47.0,2.0,1.0,0.0,4.0,5,0,8,1,162785.0
,223.0,3.0,3.0,1.0,50.0,23,0,4,4,1225000.0
,326.0,5.0,4.0,3.0,30.0,10,0,7,1,1945000.0
100.0,74.0,3.0,2.0,0.0,10.0,8,0,5,4,301000.0
,10275.0,3.0,2.0,0.0,32.0,0,0,1,1,4818975.0
,90.0,5.0,2.0,0.0,35.0,17,1,4,4,350700.0
,509.0,4.0,4.0,2.0,116.0,4,0,8,2,2077000.0
750.0,215.0,4.0,3.0,1.0,29.0,5,0,7,1,2190500.0
,330.0,3.0,3.0,0.0,50.0,23,0,6,3,1239000.0
,625.0,3.0,2.0,0.0,0.0,0,0,4,1,292600.0
,64.0,2.0,1.0,0.0,8.0,15,0,5,4,221000.0
,160.0,3.0,3.0,2.0,46.0,0,0,7,1,1071000.0
220.0,104.0,3.0,2.0,1.0,10.0,11,0,6,2,671220.0
,358.0,5.0,4.0,0.0,0.0,8,0,7,1,2580000.0
,84.0,4.0,2.0,1.0,10.0,10,0,7,4,456300.0
,230.0,3.0,3.0,3.0,16.0,6,0,7,1,2450000.0
,310.0,4.0,4.0,2.0,8.0,1,0,7,1,2737500.0
,557.0,3.0,2.0,0.0,40.0,11,0,6,3,2788875.0
,73.0,3.0,2.0,0.0,0.0,13,0,6,3,520000.0
250.0,167.0,4.0,3.0,1.0,5.0,3,0,7,1,972000.0
,251.0,4.0,4.5,0.0,5.0,1,0,10,1,927500.0
300.0,59.0,2.0,2.0,1.0,0.0,13,1,8,3,499770.0
,442.0,3.0,4.0,0.0,20.0,2,0,7,1,2210000.0
750.0,211.0,3.0,2.0,2.0,31.0,6,0,7,1,1209830.0
,2500.0,4.0,2.0,0.0,13.0,12,0,2,3,4212500.0
,430.0,6.0,4.0,3.0,20.0,13,1,7,1,2412000.0
350.0,81.0,3.0,2.0,1.0,1.0,3,0,6,2,815500.0
110.0,73.0,3.0,2.0,0.0,10.0,28,0,2,3,200000.0
665.0,292.0,3.0,3.0,3.0,12.0,3,0,7,1,2141250.0
,320.0,3.0,3.0,2.0,5.0,1,0,7,1,1890050.0
,84.0,3.0,2.0,1.0,7.0,15,0,4,2,542900.0
,396.0,9.0,4.0,2.0,45.0,18,0,4,4,1890000.0
,149.0,3.0,2.0,2.0,8.0,6,0,7,1,1108000.0
250.0,68.0,3.0,2.0,0.0,22.0,28,0,6,3,358280.0
,71.0,2.0,2.0,0.0,0.0,4,0,6,1,586544.0
,415.0,6.0,2.0,1.0,26.0,22,0,3,4,869500.0
600.0,133.0,2.0,3.0,1.0,18.0,8,0,7,1,768000.0
2000.0,164.0,3.0,2.0,3.0,8.0,12,0,6,2,1450000.0
,180.0,4.0,3.0,1.0,25.0,6,0,7,1,2064000.0
,813.0,3.0,2.0,0.0,30.0,11,0,8,4,3015000.0
,1080.0,4.0,4.0,4.0,40.0,0,0,7,1,5864300.0
,66.0,3.0,2.0,0.0,15.0,12,0,4,4,360500.0
,127.0,3.0,3.0,0.0,26.0,17,0,9,3,262500.0
,95.0,3.0,2.0,0.0,0.0,1,0,5,3,438000.0
,1000.0,5.5,7.0,0.0,6.0,0,0,10,1,482860.0
,240.0,5.0,3.5,0.0,53.0,20,0,5,4,2142000.0
,109.0,3.0,2.0,1.0,0.0,5,0,1,3,187000.0
,125.0,3.0,3.0,2.0,10.0,6,0,7,1,917600.0
400.0,117.0,3.0,2.0,1.0,8.0,3,0,6,1,1040000.0
250.0,89.0,3.0,2.0,0.0,13.0,19,0,6,4,475000.0
,190.0,3.0,4.0,0.0,36.0,6,0,7,1,1242000.0
,200.0,10.0,8.0,0.0,50.0,15,0,6,3,2071262.0
1350.0,400.0,4.0,4.0,4.0,10.0,0,0,10,1,2250000.0
,114.0,4.0,4.0,0.0,25.0,18,0,2,2,418750.0
,162.0,4.0,3.0,1.0,26.0,19,1,5,3,1524753.0
,160.0,3.0,2.0,0.0,39.0,17,0,6,3,1044000.0
120.0,92.0,3.0,2.0,0.0,30.0,14,1,8,1,367500.0
600.0,145.0,3.0,2.0,2.0,11.0,5,0,7,1,997500.0
,9735.0,4.0,5.0,0.0,7.0,0,0,5,1,6229837.0
450.0,1525.0,6.0,5.0,6.0,24.0,0,0,9,1,1470000.0
200.0,65.0,3.0,3.0,1.0,9.0,13,0,8,4,445557.0
300.0,105.0,3.0,3.0,1.0,11.0,23,0,6,3,605000.0
,645.0,4.0,4.0,0.0,0.0,6,0,7,1,2550000.0
,308.0,8.0,4.0,2.0,24.0,16,1,5,2,1440500.0
,75.0,2.0,2.0,0.0,0.0,1,0,7,1,638145.0
,154.0,4.0,4.0,2.0,0.0,9,0,7,2,1005120.0
,95.0,1.0,2.0,2.0,0.0,6,0,7,1,1036305.0
500.0,230.0,5.0,3.0,2.0,28.0,5,0,7,1,1233300.0
,609.0,4.0,3.0,2.0,50.0,13,0,7,1,3250000.0
215.0,85.0,3.0,2.0,0.0,11.0,10,0,6,2,461700.0
1100.0,263.0,3.0,3.0,2.0,12.0,0,0,7,1,1457250.0
200.0,61.0,2.0,2.0,0.0,3.0,9,0,8,1,440000.0
,7043.0,5.0,4.0,4.0,25.0,1,0,9,1,3145000.0
,114.0,3.0,3.0,2.0,8.0,10,0,7,1,857500.0
,5338.0,5.0,4.0,0.0,0.0,0,0,9,1,897000.0
,101.0,3.0,2.0,0.0,23.0,14,1,1,3,197650.0
,202.0,5.0,4.0,2.0,32.0,8,0,7,1,804000.0
80.0,104.0,2.0,2.0,0.0,34.0,4,0,7,2,503200.0
,327.0,3.0,3.0,0.0,2.0,1,0,7,1,823200.0
,160.0,7.0,2.0,0.0,50.0,22,0,2,3,542000.0
1.0,234.0,3.0,5.0,1.0,0.0,5,0,7,3,1530000.0
300.0,50.0,1.0,1.0,1.0,0.0,4,0,8,1,619920.0
1000.0,286.0,2.0,2.0,3.0,0.0,0,0,7,1,1674890.0
250.0,42.0,1.0,1.0,1.0,8.0,12,2,8,4,408000.0
,392.0,4.0,4.0,2.0,12.0,1,0,9,1,684000.0
,150.0,2.0,2.0,1.0,15.0,6,0,7,1,726700.0
200.0,70.0,3.0,2.0,1.0,2.0,7,0,8,1,465750.0
,152.0,2.0,2.0,3.0,0.0,12,0,7,2,1499400.0
,2592.0,4.0,4.0,0.0,0.0,14,0,7,1,5440000.0
750.0,381.0,3.0,3.0,2.0,15.0,9,0,7,1,1373415.0
450.0,116.0,2.0,3.0,2.0,3.0,3,0,7,2,1139000.0
,200.0,9.0,4.0,0.0,20.0,13,0,2,3,890400.0
,55.0,2.0,1.0,0.0,0.0,12,1,8,1,361800.0
,79.0,3.0,2.0,0.0,0.0,15,0,4,3,374000.0
,50.0,3.0,2.0,0.0,49.0,11,0,4,4,435000.0
,5961.0,3.0,3.0,3.0,15.0,1,0,9,1,3624896.0
110.0,84.0,3.0,2.0,0.0,12.0,13,0,6,3,475000.0
160.0,90.0,2.0,3.0,1.0,12.0,1,0,7,1,414000.0
,116.0,3.0,2.0,1.0,12.0,12,1,8,1,694000.0
250.0,120.0,3.0,2.0,0.0,4.0,10,1,6,4,485000.0
,2564.0,5.0,4.0,3.0,2.0,0,0,9,1,776340.0
250.0,63.0,2.0,2.0,1.0,3.0,5,0,6,3,349000.0
,64.0,3.0,1.0,0.0,29.0,11,0,4,4,549000.0
,428.0,7.0,4.0,4.0,6.0,0,0,9,1,1025500.0
1000.0,288.0,3.0,3.0,3.0,14.0,5,0,7,1,1802000.0
,250.0,8.0,3.0,2.0,20.0,9,0,7,3,1681630.0
,111.0,3.0,1.0,1.0,13.0,16,0,2,3,283200.0
145.0,66.0,3.0,1.0,0.0,14.0,20,0,6,3,455900.0
,912.0,6.0,7.0,0.0,0.0,4,0,7,1,2750000.0
100.0,18.0,3.0,3.0,0.0,40.0,1,0,7,1,189750.0
,60.0,2.0,2.0,1.0,0.0,5,0,7,1,632700.0
