precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,distrito,nivel_socioeconomico,URL,direccion_completa,latitud,longitud,num_colegios_aprox,num_hospitales_aprox,num_tren_est_aprox,num_metro_est_aprox,num_comisarias_aprox,num_delitos_aprox,set,total_ambientes,total_servicios_prox,total_transporte_aprox,flg_estac,flg_tren,flg_metro,precio_por_m2,costo_total_mensual,score_ubicacion,categoria_precio,zona_apeim,zona_apeim_cod,tamano,tamano_cod,nivel_socioeconomico_cod,categoria_crimenes,categoria_crimenes_cod,tipo_vivienda_cod,tipo_vivienda
402000.0,120000.0,,94.0,5.0,2.0,0.0,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-2do-piso-perfecto-para-airbnb-149119383.html?n_src=Listado&n_pg=1&n_pos=12,"cercado de lima, lima cercado",-12.0463808,-77.0432246,12,4,0,2,0,80,train,7.0,18,2,0,0,1,4276.595744680851,,11.6,Muy Bajo,zona 4,4,mediano,2.0,3.0,nivel_4,4,2,Económico
770500.0,230000.0,,106.0,12.0,12.0,0.0,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-de-edificio-en-cercado-lima-145565903.html?n_src=Listado&n_pg=1&n_pos=25,"jr cangallo 217, lima cercado",-12.0498204,-77.0212406,9,0,0,0,1,126,train,24.0,10,0,0,0,0,7268.867924528302,,6.0,Muy Bajo,zona 4,4,grande,3.0,3.0,nivel_4,4,2,Económico
22070880.0,6288000.0,,5240.0,4.5,2.5,0.0,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/vecltein-venta-de-terreno-para-proyectos-inmobiliarios-de-5-240-147542115.html?n_src=Listado&n_pg=1&n_pos=19,"av oscar r benavides 832 lima 15082 peru, lima cercado",-12.0472038,-77.05248499999999,3,0,0,0,0,26,train,7.0,3,0,0,0,0,4212.0,,1.7999999999999998,Muy Alto,zona 4,4,grande,3.0,3.0,nivel_3,3,0,Medio
290000.0,,,61.0,3.0,2.0,1.0,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-depa-en-cercado-de-lima-excelente-148518239.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=13,"jr leonardo arrieta 825 lima 15081, lima cercado",-12.0468524,-77.07216869999999,7,0,0,0,0,4,train,5.0,7,0,1,0,0,4754.098360655737,,4.2,Muy Bajo,zona 4,4,mediano,2.0,3.0,nivel_1,1,1,Premium
21001920.0,6288000.0,,5240.0,4.5,2.5,0.0,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclniin-venta-de-local-para-almacenes-de-5-240-m-sup2--av-149184439.html?n_src=Listado&n_pg=1&n_pos=20,"avenida mariscal oscar raimundo benavides 828 lima 15082 peru, lima cercado",-12.0471916,-77.05248859999999,3,0,0,0,0,26,train,7.0,3,0,0,0,0,4008.0,,1.7999999999999998,Muy Alto,zona 4,4,grande,3.0,3.0,nivel_3,3,0,Medio
641320.0,188000.0,,231.0,4.5,2.5,0.0,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/vecltein-se-vende-terreno-en-cercado-de-lima-148458546.html?n_src=Listado&n_pg=1&n_pos=26,"jiron joaquin capello, lima cercado",-12.0362442,-77.0763248,21,0,0,0,1,63,train,7.0,22,0,0,0,0,2776.277056277056,,13.2,Muy Bajo,zona 4,4,grande,3.0,3.0,nivel_4,4,2,Económico
582900.0,174000.0,,96.0,4.0,3.0,1.0,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-casa-de-2-pisos-en-centro-de-lima-cruce-e.-148560705.html?n_src=Listado&n_pg=1&n_pos=14,"jiron condesuyos 499 lima 15079 peru, lima cercado",-12.0384846,-77.0507068,13,0,0,0,1,127,train,7.0,14,0,1,0,0,6071.875,,8.4,Muy Bajo,zona 4,4,mediano,2.0,3.0,nivel_4,4,2,Económico
350000.0,104155.0,,98.0,4.5,1.0,0.0,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-cercado-de-lima-148547590.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=22,"calle porras barrenechea al 2061, lima cercado",-12.0607285,-77.062241,8,0,0,0,0,36,eval,5.5,8,0,0,0,0,3571.428571428572,,4.8,Muy Bajo,zona 4,4,mediano,2.0,3.0,nivel_3,3,2,Económico
