pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
116,"S/ 2,500 · USD 715",S/ 210 Mantenimiento,Departamento Amoblado en Alquiler Ubicado en San Miguel,"San Miguel, Lima",65 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-alquiler-ubicado-en-san-147967395.html
116,"S/ 3,200 · USD 900",S/ 350 Mantenimiento,Teodosio Parreno al 200,"Barranco, Lima",72 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-depa-en-barranco-con-areas-comunes-y-vista-147966040.html
116,"S/ 1,800",S/ 130 Mantenimiento,"Calle Calle Bartolomé Herrera 415 (o 441), Lince","Lince, Lima",45 m² tot.,1 dorm.,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-lince-edificio-gardenia-147965526.html
116,"S/ 1,950 · USD 545",,avenida del aire 1015,"San Luis, Lima",80 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-3-dorm.-en-san-luis-av-del-aire-147965535.html
116,"S/ 3,100",S/ 200 Mantenimiento,C. Audiencia al 100,"San Isidro, Lima",48 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-1-dor-con-a-c-147965530.html
116,S/ 890,S/ 119 Mantenimiento,ACACIAS VILLA RESIDENCIAL CLUB,"Comas, Lima",60 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dorm.-1-bano-estreno-acacias-147962103.html
116,"S/ 3,200 · USD 946",S/ 300 Mantenimiento,"Av. Roosevelt 5591, Dpto. 2206","Miraflores, Lima",81 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-147962084.html
116,"S/ 2,050",S/ 140 Mantenimiento,Pachacutec 2090,"Jesús María, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-1-habitacion-san-felipe-144549156.html
116,S/ 700,,Condominio Los Laureles,"Comas, Lima",50 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-cond.-laureles-4ta-etapa-alquiler-de-departamento-de-147960748.html
116,"S/ 3,400 · USD 950",,RICARDO PALMA 257,"Miraflores, Lima",61 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-miraflores-146583500.html
116,"S/ 2,650",,Av. San Borja Norte 1202,"San Borja, Lima",76 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclappa-2d-2b-remodelado-con-estacionamiento-en-san-borja-147952718.html
116,"S/ 1,850",S/ 170 Mantenimiento,Calle Topacios 142,"La Victoria, Lima",52 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-santa-catalina-en-estreno-147959038.html
116,"S/ 3,828 · USD 1,100",S/ 480 Mantenimiento,Dirección no informada,"San Isidro, Lima",80 m² tot.,1 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-147959035.html
116,"S/ 3,300 · USD 976",,AV JUAN ALIAGA CON AV JAVIER PRADO OESTE,"Magdalena, Lima",124 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-el-corazon-de-magdalena-147959040.html
116,"S/ 2,500 · USD 750",S/ 405 Mantenimiento,Las Dalias 174,"Leuro, Miraflores",81 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-calle-las-dalias-miraflores-147790456.html
116,"S/ 2,100 · USD 621",,Dirección no informada,"Callao, Lima",110 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-renovado-con-estilo-en-el-callao-listo-para-147952918.html
116,"S/ 2,888 · USD 830",S/ 265 Mantenimiento,ENTRE SAN LUIS Y ROUSSEAU,"San Borja, Lima",100 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpt-en-san-borja-145145351.html
116,"S/ 2,500",S/ 190 Mantenimiento,av salaverry,"Jesús María, Lima",62 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-oferta-142664107.html
116,"S/ 1,500 · USD 436",,"Pedro Torres Malarin 547, Pueblo Libre.","Pueblo Libre, Lima",49 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-de-estreno-en-pueblo-libre-147945169.html
116,"S/ 2,200",S/ 160 Mantenimiento,"av. 28 de Julio 398, Miraflores","Miraflores, Lima",53 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-en-miraflores-147945141.html
116,"S/ 4,050 · USD 1,100",S/ 400 Mantenimiento,Calle San Martin,"Miraflores, Lima",105 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-flat-en-miraflores-145876015.html
116,"S/ 1,800",,AVENIDA VENEZUELA 5197,"San Miguel, Lima",74 m² tot.,4 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-bonito-departamento-en-condominio-147889765.html
116,"S/ 5,200 · USD 1,500",S/ 500 Mantenimiento,Calle 2 de Mayo,"Miraflores, Lima",300 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclappa-hermoso-departamento-con-excelente-ubicacion-147941880.html
116,"S/ 1,900 · USD 527",S/ 1 Mantenimiento,"LAS Violetas 106, Jenny Matencio 932257327","Santiago de Surco, Lima",49 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-en-casuarinas-147941932.html
116,"S/ 2,350",S/ 200 Mantenimiento,"Brasil y Av. San Felipe, Jesus Maria","Jesús María, Lima",60 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-amoblado-y-coqueto-en-jesus-maria-147941934.html
116,"S/ 1,800 · USD 110,000",,Av. San Borja Sur,"San Borja, Lima",55 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-alquiler-o-venta-de-hermoso-y-funcional-departamento-143942807.html
116,"S/ 1,390",,"Av. ALAMEDA DEL CORREGIDOR N°2182, LA MOLINA","La Capilla, La Molina",60 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto-de-2-dorm.-ideal-para-roomies-147793456.html
116,"S/ 4,200 · USD 1,200",S/ 450 Mantenimiento,av. malecon de la marina 1152,"Miraflores, Lima",110 m² tot.,2 dorm.,,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-con-vista-al-mar-147523610.html
116,"S/ 18,500 · USD 999,000","S/ 1,000 Mantenimiento",Av Jose Pardo,"Miraflores, Lima",442 m² tot.,6 dorm.,3 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-espectacular-triplex-442-m-sup2--vista-al-mar-146913473.html
116,"S/ 2,590 · USD 759",S/ 299 Mantenimiento,AV. JAVIER PRADO 1561,"San Isidro, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-ic-departamento-amoblado-para-ejecutivos-san-isidro-147940147.html
