pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
37,"S/ 1,300",S/ 150 Mantenimiento,alameda costa norte,"Chorrillos, Lima",50 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-vista-al-mar-piso-4-sin-ascensor-148251341.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=37&n_pos=1
37,"S/ 2,500",S/ 260 Mantenimiento,Ernesto Diez Canseco 276,"Miraflores, Lima",80 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-centrico-y-tranquilo-2-dorm.-a-1-cuadra-de-148981196.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=37&n_pos=2
37,"S/ 2,200 · USD 656",,Av. Paseo de la República al 2000,"La Victoria, Lima",41 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-con-vista-espectacular-cerca-al-centro-148928213.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=37&n_pos=3
37,"S/ 2,300",,Jirón 2 de Mayo 138,"Barranco, Lima",42 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-a1-en-barranco-al-148900508.html?n_src=Listado&n_pills=Gimnasio&n_pg=37&n_pos=4
37,"S/ 2,000 · USD 600",S/ 400 Mantenimiento,Jr Pomabamba 589,"Breña, Lima",65 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-oportunidad:-departamento-en-alquiler-en-brena-148871907.html?n_src=Listado&n_pills=Ascensor&n_pg=37&n_pos=5
37,"S/ 1,600",S/ 50 Mantenimiento,Av. Flora tristan 345,"La Molina, Lima",76 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-en-la-molina-hermoso-dpto-de-2-dorm.-y-1-bano-147854288.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=37&n_pos=6
37,"S/ 6,740 · USD 2,000",S/ 640 Mantenimiento,Dirección no informada,"Miraflores, Lima",126 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-en-miraflores-148861017.html?n_src=Listado&n_pills=Amoblado&n_pg=37&n_pos=7
37,"S/ 3,500",S/ 450 Mantenimiento,Juan de la Fuente,"Miraflores, Lima",75 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-depa-amoblado-en-el-corazonde-miraflores-148213270.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=37&n_pos=8
37,"S/ 3,000 · USD 870",S/ 180 Mantenimiento,Pasaje Los Pinos,"Miraflores, Lima",77 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-el-centro-de-miraflores-148820327.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=37&n_pos=9
37,"S/ 2,000 · USD 590",,Av. Miguel Grau al 1500,"Barranco, Lima",28 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-loft-amoblado-con-espectacular-vista-al-mar-en-la-av-148804387.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=37&n_pos=10
37,"S/ 11,760 · USD 3,500",,Malecón Cisneros 1070,"Miraflores, Lima",225 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-en-miraflores-en-malecon-cisneros-148657674.html?n_src=Listado&n_pills=Ascensor&n_pg=37&n_pos=11
37,"S/ 3,370 · USD 900",S/ 476 Mantenimiento,28 DE JULIO,"Barranco, Lima",85 m² tot.,1 dorm.,1 baño,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-excelente-loft-en-alquiler-en-barranco-142516259.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=37&n_pos=12
37,"S/ 1,050,430 · USD 314,500",S/ 200 Mantenimiento,Calle parque,"Miraflores, Lima",170 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-venta-146329961.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=37&n_pos=13
37,"S/ 2,200",S/ 180 Mantenimiento,Jirón Manuel Segura 206,"Lince, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-lindo-departamento-amoblado-lince-148725578.html?n_src=Listado&n_pills=Piscina&n_pg=37&n_pos=14
37,"S/ 3,700 · USD 1,100",S/ 350 Mantenimiento,Calle Independencia 264,"Miraflores, Lima",82 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-equipado-y-amoblado-en-148707161.html?n_src=Listado&n_pills=Amoblado&n_pg=37&n_pos=15
37,"S/ 2,100 · USD 625",S/ 200 Mantenimiento,Av. Malecón Costa Sur esq. con Calle Othon Gastañeta 135,"Chorrillos, Lima",37 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-dpto-estreno-con-vista-al-mar-148694802.html?n_src=Listado&n_pills=Ascensor&n_pg=37&n_pos=16
37,"S/ 2,000",S/ 200 Mantenimiento,Av. Carlos Izaguirre,"Los Olivos, Lima",90 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclappa-departamento-de-estreno-con-vista-panoramica-147522966.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=37&n_pos=17
37,"S/ 5,392 · USD 1,600",S/ 850 Mantenimiento,CERCA A AV. GRAU,"Barranco, Lima",228 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-barranco-148607642.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=37&n_pos=18
37,"S/ 3,163 · USD 950",S/ 400 Mantenimiento,Recavarren 3xx,"Miraflores, Lima",151 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-2-dorm-1.5-banos-1er-piso-con-terraza-148593254.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=37&n_pos=19
37,"S/ 2,625 · USD 750",,"Cucuya- Cerro SAN Bartolo EL Manzano, Santo Domingo de Olleros - Huarochirí - Pachacamac","Pachacamac, Lima",410 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-segundo-piso-pachacamac-148578589.html?n_src=Listado&n_pg=37&n_pos=20
37,"S/ 2,500 · USD 730",S/ 240 Mantenimiento,AV. SALAVERRY CON AV. PERSHING,"Magdalena, Lima",41 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-estreno-depa-smart-la-mejor-zona-de-148454280.html?n_src=Listado&n_pills=Seguridad&n_pg=37&n_pos=21
37,"S/ 3,200",S/ 368 Mantenimiento,Av. Alberto del Campo 468,"Magdalena, Lima",100 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto.-03-dormitorio-x-farmax-v-ext-143152561.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=37&n_pos=22
37,"S/ 1 · USD 120,000",S/ 150 Mantenimiento,Av General Cordova,"Miraflores, Lima",61 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-general-cordova-a-m-de-av-santa-cruz-61-m-sup2--1-148448564.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=37&n_pos=23
37,"S/ 4,900 · USD 1,450",S/ 450 Mantenimiento,Jose Larco,"Miraflores, Lima",137 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-hermoso-departamento-amoblado-a-unos-pasos-de-148497359.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=37&n_pos=24
37,"S/ 8,370 · USD 2,500",S/ 850 Mantenimiento,"MaleconPaul Harris 500, barranco","Barranco, Lima",215 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-sin-muebles-3-dorm.-143927300.html?n_src=Listado&n_pills=Seguridad&n_pg=37&n_pos=25
37,"S/ 3,100 · USD 900",S/ 430 Mantenimiento,Casimiro ulloa,"Miraflores, Lima",74 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-amoblado-con-muebles-de-desing-en-58957619.html?n_src=Listado&n_pills=Ascensor&n_pg=37&n_pos=26
37,"S/ 2,700 · USD 800",S/ 300 Mantenimiento,PEDRO MARTINTO,"Barranco, Lima",55 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-de-1-dormitorio-amoblado-y-148436252.html?n_src=Listado&n_pills=Ascensor&n_pg=37&n_pos=27
37,"S/ 2,500 · USD 85,000",,Jr San Cristobal 260,"La Victoria, Lima",58 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-la-victoria-148421451.html?n_src=Listado&n_pg=37&n_pos=28
37,"S/ 1,600 · USD 474",S/ 90 Mantenimiento,"Avenida Bolivia , Breña","Breña, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-mini-departamento-amoblado-brena-148391846.html?n_src=Listado&n_pills=Piscina&n_pg=37&n_pos=29
37,"S/ 2,590 · USD 700",S/ 350 Mantenimiento,Pasaje Bustamante al 100,"Barranco, Lima",44 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-alquiler-en-barranco-44-148279447.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=37&n_pos=30
