pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
84,"S/ 3,400",,Calle Manco Capac,"Miraflores, Lima",140 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-1er-piso:-2-dorm.-estar-3-banos-2-estacionamientos.-146170965.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=84&n_pos=1
84,"S/ 4,380 · USD 1,150",S/ 350 Mantenimiento,"Republica de Panamá 330, Barranco","Barranco, Lima",132 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-vendo-hermoso-duplex-132-m-sup2--piso-20-hermposa-148599181.html?n_src=Listado&n_pills=Parrilla&n_pg=84&n_pos=2
84,"S/ 4,202 · USD 1,250",S/ 500 Mantenimiento,CALLE BUENOS AIRES,"Miraflores, Lima",111 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-en-alquiler-lindo-departamento-amoblado-en-calle-142572175.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=84&n_pos=3
84,"S/ 2,200 · USD 739",S/ 270 Mantenimiento,Av Arequipa 2562,"Lince, Lima",42 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-vive-smart:-depa-a-3-min-de-san-isidro-1-hab-148578434.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=84&n_pos=4
84,"S/ 1,050",S/ 130 Mantenimiento,Micaela Bastidas,"Comas, Lima",61 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-primer-piso-en-condominio-torres-las-praderas-mz-e-148557060.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=84&n_pos=5
84,"S/ 2,000",,Dirección no informada,"Miraflores, Lima",48 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-duplex-1-dorm-amoblado-147738478.html?n_src=Listado&n_pills=Amoblado&n_pg=84&n_pos=6
84,"S/ 6,290 · USD 420,000","S/ 1,000 Mantenimiento",Dirección no informada,"Pachacamac, Lima",195 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-alquilo-vendo-lindisimo-departamento-en-calle-las-142097017.html?n_src=Listado&n_pills=Seguridad&n_pg=84&n_pos=7
84,"S/ 1,499 · USD 446",,Condominio Alameda del Rímac,"Rímac, Lima",86 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-rimac-148537987.html?n_src=Listado&n_pills=Ascensor&n_pg=84&n_pos=8
84,"S/ 2,500 · USD 744",,Av. Alberto del Campo 414,"Magdalena, Lima",70 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-magdalena-del-mar-148537913.html?n_src=Listado&n_pills=Ascensor&n_pg=84&n_pos=9
84,"S/ 4,200 · USD 210,000",,LA PAZ 500,"Miraflores, Lima",90 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-bello-departamento-amoblado-miraflores-frente-al-casa-144319546.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=84&n_pos=10
84,"S/ 3,250 · USD 968",,Av. Paseo de la Republica 4580,"Miraflores, Lima",90 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-piso-10-148509170.html?n_src=Listado&n_pills=Ascensor&n_pg=84&n_pos=11
84,"S/ 3,200 · USD 160,000",S/ 420 Mantenimiento,MANUEL TOVAR 340,"Miraflores, Lima",72 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-bello-departamento-en-alquiler-o-venta-amoblado-limite-147901405.html?n_src=Listado&n_pills=Parrilla&n_pg=84&n_pos=12
84,"S/ 3,100 · USD 900",S/ 200 Mantenimiento,Av El Sol oeste 160,"Barranco, Lima",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-y-amplio-dpto-a-pasos-del-malecon-paul-harris-147376210.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=84&n_pos=13
84,"S/ 2,500",S/ 100 Mantenimiento,AV. DEL EJERCITO 1338,"Miraflores, Lima",80 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-estreno-miraflores-limite-san-isidro-148473863.html?n_src=Listado&n_pills=Piscina&n_pg=84&n_pos=14
84,"S/ 1,550 · USD 461",S/ 150 Mantenimiento,Condominio Alameda Alcazar S1,"Rímac, Lima",72 m² tot.,4 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin--vive-con-tranquilidad-y-comodidad-en-condominio-148464643.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=84&n_pos=15
84,"S/ 3,300 · USD 900",S/ 450 Mantenimiento,"Calle Piura, Miraflores","Miraflores, Lima",82 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-depto-2-dor-2-banos-incorporados.-bano-de-visitas.-146760636.html?n_src=Listado&n_pills=Ascensor&n_pg=84&n_pos=16
84,"S/ 3,150 · USD 950",S/ 352 Mantenimiento,Grimaldo del solar,"Miraflores, Lima",88 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-totalmente-remodelado.-88-m-sup2-.-2dor-2b-cocina.-148335370.html?n_src=Listado&n_pills=Seguridad&n_pg=84&n_pos=17
