pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
90,"S/ 5,984 · USD 1,600",S/ 500 Mantenimiento,Av. Jose Galvez Barnechea 790,"San Isidro, Lima",188 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto-4doms-188-m-sup2--en-corpac-san-isidro-144853368.html?n_src=Listado&n_pills=Ascensor&n_pg=90&n_pos=1
90,"S/ 7,917 · USD 2,100","S/ 1,000 Mantenimiento",Av Aurelio MIroquesada 350,"San Isidro, Lima",178 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-dpto.-amoblado-edif.-millenium.-vista-al-143423734.html?n_src=Listado&n_pills=Amoblado&n_pg=90&n_pos=2
90,"S/ 5,920 · USD 1,600",S/ 560 Mantenimiento,calle los naranjos san isidro,"San Isidro, Lima",205 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-zona-exclusiva-san-isidro-205-63779427.html?n_src=Listado&n_pills=Ascensor&n_pg=90&n_pos=3
90,"S/ 2,375 · USD 630",S/ 170 Mantenimiento,AVENIDA 2 DE MAYO 1566,"San Isidro, Lima",53 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-deparrtamento-de-1-dom-en-san-isidro-sin-143249926.html?n_src=Listado&n_pills=Seguridad&n_pg=90&n_pos=4
90,"S/ 2,502 · USD 730",,Av. Gral. Felipe Salaverry,"Jesús María, Lima",4756 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-moderno-departamento-de-1-dormitorio-149293312.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=90&n_pos=5
90,"S/ 11,100 · USD 3,000","S/ 1,450 Mantenimiento",Manuel Roaud y Paz Soldan 331,"San Isidro, Lima",300 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-penthouse-triplex-300-m-sup2--full-amoblado-67058725.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=90&n_pos=6
90,"S/ 7,163 · USD 1,900",S/ 730 Mantenimiento,AV. SAN BORJA NORTE 630,"San Borja, Lima",180 m² tot.,4 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-penthouse-en-san-borja-norte-con-4-dorms.-180-143337670.html?n_src=Listado&n_pills=Ascensor&n_pg=90&n_pos=7
90,"S/ 6,534 · USD 1,800","S/ 1,000 Mantenimiento",Ca. Basadre,"San Isidro, Lima",200 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-3-dorms-basadre-200-m-sup2-60268469.html?n_src=Listado&n_pills=Piscina&n_pg=90&n_pos=8
90,"S/ 10,584 · USD 2,800","S/ 1,700 Mantenimiento",Circunvalación del Golf los Incas 641,"Santiago de Surco, Lima",395 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-golf-los-incas-395-m-sup2-63921595.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=90&n_pos=9
90,"S/ 10,000 · USD 3,000","S/ 1,700 Mantenimiento",Calle los Nogales Cdra. 6,"San Isidro, Lima",253 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-depa.-frente-al-parque-calle-los-nogales-146083257.html?n_src=Listado&n_pills=Seguridad&n_pg=90&n_pos=10
90,"S/ 3,927 · USD 1,050",S/ 240 Mantenimiento,Av. Gregorio Escobedo 426,"Jesús María, Lima",118 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-lindo-duplex-118-m-sup2--jesus-maria-146138814.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=90&n_pos=11
90,"S/ 8,694 · USD 2,300",S/ 720 Mantenimiento,Av. Javier Prado Oeste 1266,"San Isidro, Lima",265 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-lindo-penthouse-3-dorms-impecable-265-m-sup2-146138276.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=90&n_pos=12
90,"S/ 12,432 · USD 3,700",S/ 900 Mantenimiento,Calle los Robles Cdra. 3,"San Isidro, Lima",270 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-penthouse-3-dorms-impecable-270-m-sup2--san-148561240.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=90&n_pos=13
90,"S/ 6,688 · USD 1,900",S/ 600 Mantenimiento,Av. Camino Real 677,"San Isidro, Lima",134 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-depa-134-m-sup2--2-cochera-depo-en-edificio-147776327.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=90&n_pos=14
90,"S/ 10,472 · USD 2,800","S/ 1,050 Mantenimiento",Cuadra 9 Av. Antonio Miroquesada,"San Isidro, Lima",200 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-depa-con-linda-vista-al-golf-san-isidro-200-146198097.html?n_src=Listado&n_pills=Amoblado&n_pg=90&n_pos=15
90,"S/ 6,732 · USD 1,800",S/ 840 Mantenimiento,Cdra. 4 Av. Club Golf Los Incas,"Santiago de Surco, Lima",200 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-exclusivo-flat-200-m-sup2--3dom-y-2-146031264.html?n_src=Listado&n_pills=Seguridad&n_pg=90&n_pos=16
90,"S/ 17,300 · USD 5,174","S/ 3,645 Mantenimiento",Av. El Derby 055,"Santiago de Surco, Lima",262 m² tot.,1 dorm.,3 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-oficina-262-m-sup2--implementada-centro-empresarial-149125324.html?n_src=Listado&n_pills=Ascensor&n_pg=90&n_pos=17
90,"S/ 10,080 · USD 3,000","S/ 1,850 Mantenimiento",Calle Los Nogales 605,"San Isidro, Lima",271 m² tot.,4 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-y-amplio-departamento-271-m-sup2--frente-a-148992403.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=90&n_pos=18
90,"S/ 1,300",S/ 164 Mantenimiento,Avenida Universitaria,"Pueblo Libre, Lima",30 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-frente-a-la-pucp-alquler:-01-dormitorio-149288995.html?n_src=Listado&n_pills=Seguridad&n_pg=90&n_pos=19
90,"S/ 3,500",S/ 350 Mantenimiento,Urb. Parque San Martin Parque Jose de San Martin,"Pueblo Libre, Lima",88 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-pueblo-libre-149317426.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=90&n_pos=20
90,"S/ 2,200",S/ 210 Mantenimiento,Jr. José Manuel Ugarteche,"Pueblo Libre, Lima",59 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-bonito-flat-de-estreno-en-alquiler-2-habitaciones-149315457.html?n_src=Listado&n_pills=Ascensor&n_pg=90&n_pos=21
90,"S/ 4,080 · USD 1,300",,Victor Maldonado Begazo 177,"Aurora, Miraflores",105 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-en-miraflores-full-amoblado-149308835.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=90&n_pos=22
90,"S/ 6,800 · USD 2,000",,Av. Circunvalación del Golf los Incas 530,"Santiago de Surco, Lima",210 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-hermoso-dpto.-en-surco-149304496.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=90&n_pos=23
90,"S/ 1,600",,Jiron Julio C.Tello 266,"Covida, Los Olivos",95 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclappa-departamento-familiar-149303733.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=90&n_pos=24
90,"S/ 4,000 · USD 1,169",S/ 460 Mantenimiento,Avenida Tejada,"Armendariz, Miraflores",128 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-128-m-sup2--con-3-dorm.-en-alquiler-en-149303319.html?n_src=Listado&n_pills=Ascensor&n_pg=90&n_pos=25
90,"S/ 3,470 · USD 980",,Juan de Arona,"San Isidro, Lima",44 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-amoblado-de-estreno-en-san-147051580.html?n_src=Listado&n_pills=Ascensor&n_pg=90&n_pos=26
90,"S/ 4,200",S/ 600 Mantenimiento,OCEAN REFF,"San Bartolo, Lima",100 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin--oportunidad-de-alquiler-exclusiva-en-san-bartolo!-146877387.html?n_src=Listado&n_pills=Amoblado&n_pg=90&n_pos=27
90,"S/ 1,350 · USD 370",,Urbanizacion Villa Verde Pachacamac,"Las Palmas, Pachacamac",102 m² tot.,4 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamentos-en-urb.-villa-verde-146326264.html?n_src=Listado&n_pills=Seguridad&n_pg=90&n_pos=28
90,"S/ 4,700 · USD 1,325",,Juan de Arona,"San Isidro, Lima",62 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-amoblado-de-estreno-en-san-147050487.html?n_src=Listado&n_pills=Piscina&n_pg=90&n_pos=29
90,"S/ 1,350",,pasaje 67,"Bocanegra, Callao",75 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-remodelado-148027922.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=90&n_pos=30
