pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
83,"S/ 2,700 · USD 800",,Av. El Ejército al 400,"Miraflores, Lima",84 m² tot.,2 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-cerca-al-148948033.html?n_src=Listado&n_pills=Amoblado&n_pg=83&n_pos=1
83,"S/ 7,035 · USD 2,100",S/ 900 Mantenimiento,C. Piura 852,"Miraflores, Lima",248 m² tot.,4 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-148934084.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=83&n_pos=2
83,"S/ 2,400",S/ 80 Mantenimiento,Calle José Bernardo Alcedo 261,"Miraflores, Lima",60 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-60-m-sup2--con-1-habitacion-en-148928374.html?n_src=Listado&n_pg=83&n_pos=3
83,"S/ 2,500 · USD 744",,C. Atahualpa 267,"Miraflores, Lima",66 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-148926524.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=83&n_pos=4
83,"S/ 9,390 · USD 2,700","S/ 1,400 Mantenimiento",Jirón Santa Rosa,"Barranco, Lima",150 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-jiron-santa-rosa-barranco-148917273.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=83&n_pos=5
83,"S/ 1,200 · USD 360",S/ 110 Mantenimiento,Avenida A 240,"Rímac, Lima",51 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-el-rimac-148615322.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=83&n_pos=6
83,"S/ 1,600 · USD 458",S/ 20 Mantenimiento,Mz f Lote 41A,"Los Olivos, Lima",106 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-alquiler-excelente-148886052.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=83&n_pos=7
83,"S/ 1,350 · USD 402",,Calle Agatas 370,"Los Olivos, Lima",75 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-cerca-municipalidad-los-olivos-covida-148871986.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=83&n_pos=8
83,"S/ 13,195 · USD 535,000","S/ 1,200 Mantenimiento",28 DE JULIO,"Miraflores, Lima",440 m² tot.,4 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-excelente-penthouse-duplex-en-venta-o-alquiler-en-142901546.html?n_src=Listado&n_pills=Ascensor&n_pg=83&n_pos=9
83,"S/ 2,301 · USD 650",S/ 150 Mantenimiento,TEJADITA,"Barranco, Lima",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-loft-en-alquiler-en-barranco-147232114.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=83&n_pos=10
83,"S/ 2,700 · USD 800",S/ 360 Mantenimiento,Torre Tagle,"Miraflores, Lima",63 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-1-dormtorio-amoblado-y-equipado-148840474.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=83&n_pos=11
83,"S/ 2,800 · USD 800",S/ 360 Mantenimiento,Torre Tagle,"Miraflores, Lima",86 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-1re-piso-con-terraza-148840343.html?n_src=Listado&n_pills=Ascensor&n_pg=83&n_pos=12
83,"S/ 2,700",S/ 500 Mantenimiento,Calle TORRES MATOS 134 - 502,"Magdalena, Lima",80 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-linda-zona-residencial-de-magdalena-por-la-pasteleria-148787246.html?n_src=Listado&n_pills=Ascensor&n_pg=83&n_pos=13
83,"S/ 2,700",,Jr. Aguaytía 185,"Breña, Lima",100 m² tot.,4 dorm.,4 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamemto-de-100-mt-4dor-brena-148837285.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=83&n_pos=14
83,"S/ 3,400 · USD 1,000",,AV Samuel Alcazar al 800,"Rímac, Lima",110 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-rimac-148831630.html?n_src=Listado&n_pg=83&n_pos=15
83,"S/ 4,000 · USD 198,000",S/ 400 Mantenimiento,Av. Pardo 510,"Miraflores, Lima",86 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-edificio-con-piscina-temperada-y-sauna-muy-cerca-al-142543845.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=83&n_pos=16
