pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
78,"S/ 2,400",S/ 195 Mantenimiento,Av EL SOL OESTE - 18XX,"Barranco, Lima",44 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-dpto-1-dorm.-barranco-amoblado-y-equipado-149155056.html?n_src=Listado&n_pills=Gimnasio&n_pg=78&n_pos=1
78,"S/ 2,700",,Jr. Brigadier Mateo Pumacahua,"Lince, Lima",91 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-alquiler-lince-149323660.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=78&n_pos=2
78,"S/ 3,200",,Jirón Ferrocarril,"Chorrillos, Lima",70 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-amoblado-con-2-cocheras-en-chorrillos-listo-149318739.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=78&n_pos=3
78,"S/ 2,932 · USD 120,000",S/ 160 Mantenimiento,Av. Alfredo Benavides 311,"Miraflores, Lima",100 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-o-alquilo-amplio-departamento-en-piso-8-en-av-149315455.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=78&n_pos=4
78,"S/ 1,800 · USD 522",,Calle Tarapoto 163,"La Victoria, Lima",106 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-amplio-departamento-en-la-victoria-149315348.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=78&n_pos=5
78,"S/ 1,800",,Condominio Las Torres de Matellino,"Chorrillos, Lima",100 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-3-dorm.-torres-de-149315055.html?n_src=Listado&n_pills=Seguridad&n_pg=78&n_pos=6
78,"S/ 2,730 · USD 800",,Pasaje Sucre al 100,"Miraflores, Lima",100 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-en-pasaje-sucre-149315039.html?n_src=Listado&n_pills=Seguridad&n_pg=78&n_pos=7
78,"S/ 18,866 · USD 5,500",S/ 600 Mantenimiento,Av. el Sol Este 202,"Barranco, Lima",297 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-local-com.-barranco-perfecto-para-restaurante-bar-o-148596733.html?n_src=Listado&n_pg=78&n_pos=8
78,"S/ 4,800 · USD 1,400",S/ 400 Mantenimiento,Calle Berlín,"Miraflores, Lima",125 m² tot.,4 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclappa-depto-4-hab-3-banos-miraflores-149301177.html?n_src=Listado&n_pills=Amoblado&n_pg=78&n_pos=9
78,"S/ 6,192 · USD 1,800",S/ 800 Mantenimiento,Avenida Ernesto Diez Canseco 655,"Miraflores, Lima",150 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-miraflores-149302845.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=78&n_pos=10
