pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
31,"S/ 3,500",S/ 600 Mantenimiento,Av BOLOGNESI 342 - 102,"Miraflores, Lima",118 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-depa-amoblado-en-1er-piso-elevado-con-cochera-y-149381673.html?n_src=Listado&n_pills=Amoblado&n_pg=31&n_pos=1
31,"S/ 3,350 · USD 950",S/ 250 Mantenimiento,Avenida Amador Merino Reyna 340,"Carabayllo, Lima",46 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-dpto-equipado-en-el-centro-financiero-149281314.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=31&n_pos=2
31,"S/ 11,121 · USD 3,300","S/ 1,950 Mantenimiento",Malecon Paul Harris,"Barranco, Lima",480 m² tot.,3 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-frente-al-mar-barranco-148542494.html?n_src=Listado&n_pills=Piscina&n_pg=31&n_pos=3
31,"S/ 3,800",S/ 380 Mantenimiento,Tomás Ramsey 834,"Magdalena, Lima",100 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-dpto.-en-alquiler-amoblado-tomas-ramsey-149370797.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=31&n_pos=4
31,"S/ 2,400 · USD 700",S/ 300 Mantenimiento,Calle Pedro Martinto 114,"Barranco, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-departamento-en-alquiler-full-amoblado-con-149370791.html?n_src=Listado&n_pills=Amoblado&n_pg=31&n_pos=5
31,"S/ 4,080 · USD 1,200",S/ 370 Mantenimiento,Malecón Balta,"Miraflores, Lima",113 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-a-2-cuadras-del-parque-kennedy-149370663.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=31&n_pos=6
31,"S/ 5,175 · USD 1,500",S/ 850 Mantenimiento,Enrique Meiggs 247,"Miraflores, Lima",120 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-y-lujoso-departamento-en-alquiler-en-144123335.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=31&n_pos=7
31,"S/ 4,420 · USD 1,300",S/ 520 Mantenimiento,Avenida José Pardo 1173,"Miraflores, Lima",120 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-duplex-en-miraflores-pardo-2-149286248.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=31&n_pos=8
31,"S/ 2,600 · USD 770",S/ 340 Mantenimiento,Calle Cantuarias 353,"Miraflores, Lima",72 m² tot.,1 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-con-72-m-sup2--y-1-dormitorio-en-alquiler-149246891.html?n_src=Listado&n_pills=Ascensor&n_pg=31&n_pos=9
31,"S/ 3,050 · USD 950",S/ 380 Mantenimiento,CORONEL INCLAN 343,"Miraflores, Lima",63 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-amoblado-en-miraflores-4-148520112.html?n_src=Listado&n_pills=Gimnasio&n_pg=31&n_pos=10
31,"S/ 5,250 · USD 1,500",S/ 600 Mantenimiento,Calle Alcanfores,"Miraflores, Lima",180 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-alquiler-3-dorm-cerca-larcomar-vista-a-la-149366950.html?n_src=Listado&n_pills=Seguridad&n_pg=31&n_pos=11
31,"S/ 2,200",S/ 300 Mantenimiento,Av. Del Ejercito 480 magdalena,"Magdalena, Lima",65 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-magdalena-alquilo-lindo-dpto-1-dormitorio-149339538.html?n_src=Listado&n_pills=Ascensor&n_pg=31&n_pos=12
31,"S/ 5,600 · USD 1,600",S/ 380 Mantenimiento,Av. José Pardo,"Miraflores, Lima",110 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-3-habitaciones-en-el-corazon-de-143562161.html?n_src=Listado&n_pills=Piscina&n_pg=31&n_pos=13
