pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
129,"S/ 2,400",S/ 250 Mantenimiento,calle 10,"San Borja, Lima",90 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-triplex-en-san-borja-calle-10-cdra-3-147176549.html
129,"S/ 3,100 · USD 850",S/ 250 Mantenimiento,EL SOL OESTE,"Barranco, Lima",65 m² tot.,2 dorm.,,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-2-dorm.-amoblado-y-equipado-146779031.html
129,"S/ 1,900 · USD 535",,Av. Angélica Gamarra,"Los Olivos, Lima",75 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-estreno-cochera-147453948.html
129,"S/ 19,525 · USD 5,500",,Calle el diamante,"Santiago de Surco, Lima",680 m² tot.,3 dorm.,4 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-lujoso-penthouse-tipo-triplex-ubicado-en-cerros-de-147245705.html
129,S/ 850 · USD 239,S/ 100 Mantenimiento,condominio los laureles 3,"Comas, Lima",50 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-condominio-los-laureles-147442346.html
129,"S/ 1,200",,"Prolima, Los Olivos, Peru","Prolima, Los Olivos",82 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-2-dpto.-82-m-sup2--3d-2do.-piso-vista-a-147442154.html
129,"S/ 7,935 · USD 530,000",S/ 710 Mantenimiento,SANTO TORIBIO,"San Isidro, Lima",206 m² tot.,3 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-!alquiler-venta-duplex-206-m-sup2--moderno-3dorm.-147419952.html
129,"S/ 2,100",S/ 250 Mantenimiento,CALLE LOS GERANIOS 310 DPTO. 1203,"Lince, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-1-dorm.-en-lince-frente-a-62910762.html
129,"S/ 1,900 · USD 520",,"Calle LAS Violetas, Jenny Matencio 932257327","Santiago de Surco, Lima",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-en-casuarinas-147407298.html
129,"S/ 2,300",S/ 180 Mantenimiento,Hermanos Catari 390,"San Miguel, Lima",120 m² tot.,3 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-amplio-departamento-en-exclusiva-zona-en-147407154.html
