pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
44,"S/ 2,500 · USD 745",,Av. Caminos del Inca al 2100,"Santiago de Surco, Lima",60 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-depa-comodo-y-amoblado-av-caminos-del-149048221.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=44&n_pos=1
44,"S/ 2,000 · USD 597",S/ 190 Mantenimiento,Augusto tamayo,"Tejadita, Barranco",35 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-loft-amoblado-en-barranco-148320033.html?n_src=Listado&n_pills=Parrilla&n_pg=44&n_pos=2
44,"S/ 2,250 · USD 608",S/ 240 Mantenimiento,AV LOS GORRIONES 2XX,"Chorrillos, Chorrillos",73 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-departamento-en-chorrillos-mas-cochera-145725958.html?n_src=Listado&n_pills=Seguridad&n_pg=44&n_pos=3
44,"S/ 14,996 · USD 1,500,000","S/ 1,880 Mantenimiento",LOS LAURELES,"San Isidro, Lima",750 m² tot.,6 dorm.,6 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-excelente-penthouse-en-alquiler-o-venta-en-san-isidro-144231496.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=44&n_pos=4
44,"S/ 2,200",S/ 250 Mantenimiento,Calle Santa Luisa,"San Isidro, Lima",80 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-2-dormitorio-en-san-isidro-149011714.html?n_src=Listado&n_pills=Seguridad&n_pg=44&n_pos=5
44,"S/ 3,570 · USD 1,050",S/ 280 Mantenimiento,Calle Amador Merino Reyna 346,"San Isidro, Lima",65 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin--dpto-de-estreno-en-san-isidro!-moderno-amoblado-y-a-148995798.html?n_src=Listado&n_pills=Parrilla&n_pg=44&n_pos=6
44,"S/ 2,500 · USD 735",S/ 200 Mantenimiento,san Borja Urbanizacion Mariscal Castilla,"San Borja, Lima",100 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-san-borja-100-m!-148992501.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=44&n_pos=7
44,"S/ 2,800",S/ 230 Mantenimiento,Av. Gral. Andrés de Sta. Cruz 635,"Jesús María, Lima",96 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-departamento-iluminado-y-ventilado!-148988732.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=44&n_pos=8
44,"S/ 1,800",S/ 200 Mantenimiento,Bolognesi 730,"San Miguel, Lima",47 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-dpto.-amoblado-1er-piso-01-dorm.-san-148230529.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=44&n_pos=9
44,"S/ 5,360 · USD 1,600",S/ 679 Mantenimiento,Calle Los Castaños,"San Isidro, Lima",165 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-y-equipado-en-san-isidro-148865499.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=44&n_pos=10
