pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
93,"S/ 18,000 · USD 1,150,000","S/ 1,500 Mantenimiento",Avenida Nicolás de Ribera,"San Isidro, Lima",510 m² tot.,5 dorm.,5 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-espectacular-pent-house-en-san-isidro-149142656.html?n_src=Listado&n_pills=Parrilla&n_pg=93&n_pos=1
93,"S/ 1,900 · USD 565",,Av. de la Marina 440,"Pueblo Libre, Lima",64 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-pueblo-libre-149142050.html?n_src=Listado&n_pills=Ascensor&n_pg=93&n_pos=2
93,"S/ 295,000 · USD 89,000",S/ 250 Mantenimiento,Angamos,"La Merced, Surquillo",40 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-en-venta-149141772.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=93&n_pos=3
93,"S/ 2,150 · USD 570",S/ 170 Mantenimiento,Alquiler DE Departamentos EN Edificio Smart de Imagina Av. Tomás Marsano 368 Surquillo,"Marsano, Surquillo",47 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin--dpto-1-dorm-full-amoblado-equipado-areas-comunes!-149107604.html?n_src=Listado&n_pills=Piscina&n_pg=93&n_pos=4
93,"S/ 2,600",S/ 350 Mantenimiento,Poussin,"San Borja, Lima",71 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-de-1-dormitorio-en-san-borja-149128165.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=93&n_pos=5
93,"S/ 2,200",S/ 280 Mantenimiento,Avenida Costanera,"San Miguel, Lima",73 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-oferta-142662261.html?n_src=Listado&n_pills=Piscina&n_pg=93&n_pos=6
93,"S/ 1,900",S/ 130 Mantenimiento,pablo delaroche,"San Borja, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-mini-depa-en-san-borja-2do-piso-sin-ascensor-148522485.html?n_src=Listado&n_pg=93&n_pos=7
93,"S/ 1,600",,Jirón Liberato Luyo,"Pueblo Libre, Lima",70 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-11-av-la-alborada-1x1-149118920.html?n_src=Listado&n_pg=93&n_pos=8
93,"S/ 1,400",,Pasaje Bahia 130,"San Miguel, Lima",40 m² tot.,1 dorm.,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-mini-departamento-en-alquiler-san-miguel-148493566.html?n_src=Listado&n_pg=93&n_pos=9
93,"S/ 9,000",,Urb. La Inmaculada Av. Juan Pablo II,"Santiago de Surco, Lima",150 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-local-comercial-surco-av-juan-pablo-ii-148518445.html?n_src=Listado&n_pills=Gimnasio&n_pg=93&n_pos=10
93,"S/ 1,350 · USD 367",S/ 30 Mantenimiento,BARRACUDA,"Haway, Lurín",65 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-playa-pulpos-urb.-jahuay-2-dorm.-146446367.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=93&n_pos=11
93,"S/ 1,200",,Av. de los Patriotas,"San Miguel, Lima",30 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-4-av-de-los-patriotas-1x1-con-lavanderia-incluye-149088801.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=93&n_pos=12
93,"S/ 437,500 · USD 125,000",S/ 130 Mantenimiento,Jr. José Ramón Pizarro,"Pueblo Libre, Lima",92 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-venta-de-hermoso-y-acogedor-departamento-en-pueblo-149066827.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=93&n_pos=13
93,"S/ 2,700",S/ 220 Mantenimiento,DIEGO DE ALMAGRO 141 JESUS MARIA,"Jesús María, Lima",55 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-casi-estreno-en-jesus-maria-144690990.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=93&n_pos=14
93,"S/ 2,600",S/ 250 Mantenimiento,Av. Simón Bolívar 1482,"Pueblo Libre, Lima",68 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-68-m-sup2--con-3-habitaciones-en-149050398.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=93&n_pos=15
93,"S/ 2,900",S/ 230 Mantenimiento,Avenida Bertolotto 752,"San Miguel, Lima",72 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-hermoso-departamento-amoblado-en-malecon-149049019.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=93&n_pos=16
93,"S/ 5,270 · USD 1,500",S/ 449 Mantenimiento,Avenida Costa Peruana,"Punta Hermosa, Lima",127 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-son-127-m-sup2--us-$1500-mensual-por-12-meses-148041792.html?n_src=Listado&n_pills=Piscina&n_pg=93&n_pos=17
93,"S/ 2,110 · USD 630",S/ 150 Mantenimiento,Santa Marta,"Pueblo Libre, Lima",70 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-depa-frente-a-parque-70-m-sup2--2-dorm.-149013171.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=93&n_pos=18
93,"S/ 3,467 · USD 1,000",S/ 450 Mantenimiento,Jara y Ureta,"Santiago de Surco, Lima",95 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-en-alquiler-departamento-frente-a-parque-149009884.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=93&n_pos=19
