pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
59,"S/ 7,140 · USD 2,100",S/ 800 Mantenimiento,"Capulies 1, Urbanizacion La Aurora, Miraflores","Miraflores, Lima",137 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-venta-o-alquiler-en-miraflores-146769517.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=59&n_pos=1
59,"S/ 8,947 · USD 2,300",S/ 140 Mantenimiento,Av Rivera Navarrete 28,"Lince, Lima",47 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto-en-av-rivera-navarrete-28-piso-3-146768102.html?n_src=Listado&n_pills=Gimnasio&n_pg=59&n_pos=2
59,"S/ 29,600 · USD 8,000","S/ 2,500 Mantenimiento","Malecon Paul Harris, Barranco","Barranco, Lima",1000 m² tot.,4 dorm.,7 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-o-venta-en-barranco-146769454.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=59&n_pos=3
59,"S/ 8,558 · USD 2,200","S/ 1,200 Mantenimiento",El Rosario 1,"Miraflores, Lima",211 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto-a-estrenar-calle-el-rosario-1-146769209.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=59&n_pos=4
59,"S/ 22,200 · USD 6,000","S/ 2,600 Mantenimiento","Bresciani 1, Barranco","Barranco, Lima",625 m² tot.,4 dorm.,4 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-venta-o-alquiler-en-barranco-fte-al-146769445.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=59&n_pos=5
59,"S/ 8,558 · USD 2,200","S/ 1,490 Mantenimiento",Malecon Paul Harris 34,"Barranco, Lima",362 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-vendo-o-alquilo-dpto-fte-al-mar-en-malecon-paul-harris-146768643.html?n_src=Listado&n_pills=Seguridad&n_pg=59&n_pos=6
59,"S/ 8,510 · USD 2,300",S/ 900 Mantenimiento,"Av El Sol, Barranco","Barranco, Lima",247 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-o-venta-en-barranco-146769567.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=59&n_pos=7
59,"S/ 6,900 · USD 2,000",S/ 650 Mantenimiento,Av. Benavides 1,"Miraflores, Lima",200 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto-en-av-benavides-1-piso-4-146768544.html?n_src=Listado&n_pills=Ascensor&n_pg=59&n_pos=8
59,"S/ 8,947 · USD 2,300",S/ 450 Mantenimiento,Sucre 4,"Miraflores, Lima",160 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto.-en-calle-sucre-4-urb.-santa-cruz-146768699.html?n_src=Listado&n_pills=Ascensor&n_pg=59&n_pos=9
59,"S/ 10,500 · USD 550,000","S/ 1,400 Mantenimiento",AV EL REDUCTO MIRAFLORES,"Miraflores, Lima",150 m² tot.,4 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-triplex-penthouse-4-dorm.-miraflores-141876380.html?n_src=Listado&n_pills=Amoblado&n_pg=59&n_pos=10
