pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
62,"S/ 5,180 · USD 1,400",S/ 300 Mantenimiento,Jiron El Greco,"San Borja, Lima",200 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-de-3-dorm.-en-san-borja-144892382.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=62&n_pos=1
62,"S/ 6,840 · USD 2,000",S/ 980 Mantenimiento,AV LA PAZ Cdra 12- Duplex de 217mt2 - Cochera Doble Y Deposito,"Leuro, Miraflores",217 m² tot.,2 dorm.,5 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-venta-penthouse-en-la-mejor-zona-de-miraflores-a-pasos-149274126.html?n_src=Listado&n_pills=Ascensor&n_pg=62&n_pos=2
62,"S/ 6,660 · USD 1,800",S/ 740 Mantenimiento,Calle Los Lirios 1,"San Isidro, Lima",210 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-con-terraza-amoblado-y-equipado-142312302.html?n_src=Listado&n_pills=Parrilla&n_pg=62&n_pos=3
62,"S/ 2,700 · USD 778",,Jiron Juan Valer al 300,"Pueblo Libre, Lima",87 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-pueblo-libre-149345423.html?n_src=Listado&n_pills=Ascensor&n_pg=62&n_pos=4
62,"S/ 3,500",S/ 300 Mantenimiento,"Jirón Huiracocha, Jesus Maria","Jesús María, Lima",76 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-duplex-76-m-sup2--en-jesus-maria-148123504.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=62&n_pos=5
62,"S/ 2,900",S/ 280 Mantenimiento,Avenida Bertolotto 610,"San Miguel, Lima",83 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-amplio-departamento-en-san-miguel-con-vista-149341304.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=62&n_pos=6
62,"S/ 12,145 · USD 3,500","S/ 1,020 Mantenimiento",Calle los Cedros 777,"San Isidro, Lima",177 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-con-vista-al-golf-149339824.html?n_src=Listado&n_pills=Amoblado&n_pg=62&n_pos=7
62,"S/ 1,800",S/ 190 Mantenimiento,Avenida Guardia Peruana,"La Campiña, Chorrillos",55 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-y-moderno-en-faisanes-con-149335155.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=62&n_pos=8
62,"S/ 35,000 · USD 3,000,000","S/ 2,367 Mantenimiento",Av. Alvarez Calderon,"San Isidro, Lima",750 m² tot.,4 dorm.,4 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-alquiler-a-1-cdra.-del-golf-penthouse-con-149334239.html?n_src=Listado&n_pills=Seguridad&n_pg=62&n_pos=9
62,"S/ 3,000 · USD 880",S/ 500 Mantenimiento,Avenida San Felipe al 1000,"Jesús María, Lima",107 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-jesus-maria-149330796.html?n_src=Listado&n_pills=Ascensor&n_pg=62&n_pos=10
62,"S/ 1,700",S/ 120 Mantenimiento,LOS SAUCES,"Los Sauces, Surquillo",70 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-laurel-rosa-cerca-a-tomas-marsano-amplio-departamento-149328823.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=62&n_pos=11
62,"S/ 2,000 · USD 600",S/ 250 Mantenimiento,Jirón Tacna,"Santiago de Surco, Lima",78 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-en-surco-148913875.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=62&n_pos=12
