pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
92,"S/ 1,800",S/ 110 Mantenimiento,Jr. Rio Tarica al 5100,"Naranjal, Los Olivos",,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-148789427.html?n_src=Listado&n_pills=Ascensor&n_pg=92&n_pos=1
92,"S/ 2,899",S/ 250 Mantenimiento,Calle Coronel Andrés Reyes 509,"San Isidro, Lima",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-hermoso-dpto-en-estreno-con-vista-panoramica-149251173.html?n_src=Listado&n_pills=Amoblado&n_pg=92&n_pos=2
92,"S/ 2,500 · USD 725",S/ 170 Mantenimiento,Avenida Ricardo Tizón y Bueno,"Jesús María, Lima",55 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-jesus-maria-incluye-mantto-149245926.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=92&n_pos=3
92,"S/ 4,800",S/ 650 Mantenimiento,Avenida José Gálvez Barrenechea,"San Isidro, Lima",152 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-disponible-en-san-isidro-149242008.html?n_src=Listado&n_pills=Ascensor&n_pg=92&n_pos=4
92,"S/ 3,350 · USD 1,000",S/ 280 Mantenimiento,Av. San Felipe 637,"Jesús María, Lima",89 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-con-excelente-vista-e-149240972.html?n_src=Listado&n_pills=Piscina&n_pg=92&n_pos=5
92,"S/ 3,500",,Urb Corpac Jiron Mercator,"San Borja, Lima",90 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-san-borja-149232622.html?n_src=Listado&n_pills=Ascensor&n_pg=92&n_pos=6
92,"S/ 3,001",S/ 319 Mantenimiento,Las Orquideas,"Jesús María, Lima",75 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-ap-se-alquila-departamento-en-lince-con-149227930.html?n_src=Listado&n_pills=Piscina&n_pg=92&n_pos=7
92,"S/ 1,950",,Av. Simón Bolívar 965,"Pueblo Libre, Lima",44 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-hermoso-departamento-de-estreno-1-dormitorio-149226186.html?n_src=Listado&n_pills=Ascensor&n_pg=92&n_pos=8
92,"S/ 1,750 · USD 520",S/ 150 Mantenimiento,Poseidon con Apolo,"Santiago de Surco, Lima",60 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin--de-estreno!-depa-de-60-m-sup2--con-2-dorm.-urb.-145883179.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=9
92,"S/ 3,200 · USD 922",,C. Amador Merino Reyna 340,"San Isidro, Lima",47 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-san-isidro-149206861.html?n_src=Listado&n_pills=Gimnasio&n_pg=92&n_pos=10
