pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
23,"S/ 2,700",S/ 590 Mantenimiento,AV. PARDO,"Miraflores, Lima",80 m² tot.,2 dorm.,1 baño,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-con-vista-lateral-al-mar-en-146828273.html?n_src=Listado&n_pills=Ascensor&n_pg=23&n_pos=1
23,"S/ 9,045 · USD 2,700",S/ 800 Mantenimiento,Malecón Balta 8XX,"Miraflores, Lima",200 m² tot.,4 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-penthouse-con-piscina-en-alquiler-147689029.html?n_src=Listado&n_pills=Seguridad&n_pg=23&n_pos=2
23,"S/ 2,999",S/ 330 Mantenimiento,Paseo de la Republica|,"Lince, Lima",100 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-piscina-gimnasio-zona-de-parrillas-billar-sum-147985912.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=23&n_pos=3
23,"S/ 2,500",S/ 200 Mantenimiento,Elias Aguirre,"Miraflores, Lima",60 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-ocasion!-alq.-f-a-la-huaca-pucllana-miraflores-ca-e.-60425428.html?n_src=Listado&n_pills=Seguridad&n_pg=23&n_pos=4
23,"S/ 4,500 · USD 1,205",S/ 450 Mantenimiento,José Domingo Choquehuanca 388 Miraflores al 300,"Miraflores, Lima",120 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-146493437.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=23&n_pos=5
23,"S/ 2,200 · USD 650",,Calle Manuel del Pino al 800 Santa Beatriz,"Santa Beatriz, Lima Cercado",99 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-santa-beatriz-149040975.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=23&n_pos=6
23,"S/ 3,100 · USD 950",,Av. Velasco Astete 3433 - Surco,"Santiago de Surco, Lima",130 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-duplex-c-terraza-y-piscina-en-149444699.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=23&n_pos=7
23,"S/ 2,150 · USD 618",S/ 140 Mantenimiento,Av. Brasil 861,"Jesús María, Lima",57 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-con-balcon-y-cochera-en-av-149443775.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=23&n_pos=8
23,"S/ 2,800 · USD 803",S/ 240 Mantenimiento,"Miguel Seminario al 100, a Pasos de Av. Las Begonias, San Isidro","San Isidro, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-exclusivo-dpto-de-45-m-sup2--en-san-149438604.html?n_src=Listado&n_pills=Parrilla&n_pg=23&n_pos=9
23,"S/ 1,800",S/ 120 Mantenimiento,Bolivar Cdra 9 | Estupendo Flat con Linda Iluminación Natural y Gas Cálidda,"Pueblo Libre, Lima",42 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-de-estreno-cerca-pucp-y-plaza-149434977.html?n_src=Listado&n_pills=Gimnasio&n_pg=23&n_pos=10
