pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
42,"S/ 4,180 · USD 1,100",S/ 310 Mantenimiento,JAVIER PRADO OESTE 1266,"San Isidro, Lima",81 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-full-amoblado-san-isidro-142871929.html?n_src=Listado&n_pills=Parrilla&n_pg=42&n_pos=1
42,"S/ 2,200",,Avenida Jorge Dintilhac,"San Miguel, Lima",85 m² tot.,3 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-departamento-en-alquiler-149095238.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=2
42,"S/ 2,000",,Av. La Paz 1147,"San Miguel, Lima",64 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-de-estreno-149320238.html?n_src=Listado&n_pills=Seguridad&n_pg=42&n_pos=3
42,"S/ 14,280 · USD 4,100","S/ 1,100 Mantenimiento",MALECON ARMENDARIZ,"Armendariz, Miraflores",465 m² tot.,3 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-penthouse-con-una-maravillosa-vista-al-144851253.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=42&n_pos=4
42,"S/ 4,816 · USD 1,400",S/ 500 Mantenimiento,Dirección no informada,"San Isidro, Lima",89 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-isidro-espectacular-2-dorm-estreno-149307582.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=5
42,"S/ 2,600 · USD 750",S/ 250 Mantenimiento,Av. Húsares de Junín,"Jesús María, Lima",80 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-80-m-sup2--frente-al-circulo-militar-149298135.html?n_src=Listado&n_pills=Seguridad&n_pg=42&n_pos=6
42,"S/ 3,350 · USD 975",S/ 200 Mantenimiento,Gaspar Monge 147,"San Borja, Lima",118 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-duplex-de-118-m-sup2--dos-habitaciones-dos-149293388.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=42&n_pos=7
42,"S/ 4,200 · USD 1,200",S/ 300 Mantenimiento,Malecón Central 919,"Punta Hermosa, Lima",144 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-en-punta-hermosa-149259345.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=8
42,"S/ 2,300",S/ 250 Mantenimiento,Av. Manuel Cipriano Dulanto 1707,"Pueblo Libre, Lima",75 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-75-m-sup2--en-alquiler-de-2-dorms-en-149289581.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=42&n_pos=9
42,"S/ 2,300",S/ 280 Mantenimiento,Jirón Manco Segundo 195,"San Miguel, Lima",60 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-san-miguel-2-dorm.-149279898.html?n_src=Listado&n_pills=Gimnasio&n_pg=42&n_pos=10
42,"S/ 2,700 · USD 789",S/ 280 Mantenimiento,ALAMEDA DE LA PAZ CON ALAMEDA DEL CORREGIDOR LA MOLINA,"Las Viñas, La Molina",140 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-amoblado-y-equipado-la-molina!-146925811.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=11
42,"S/ 4,500",S/ 530 Mantenimiento,Avenida José Gálvez Barrenechea 495,"San Isidro, Lima",99 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-urb.-corpac-san-isidro-149273481.html?n_src=Listado&n_pills=Ascensor&n_pg=42&n_pos=12
42,"S/ 4,000",S/ 1 Mantenimiento,Rubens 100,"San Borja, Lima",100 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-flat-de-estreno-en-zona-exclusiva-149269178.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=42&n_pos=13
42,"S/ 2,750 · USD 800",,El Palmar 226,"Ate Vitarte, Lima",95 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-en-salamanca-3-dorm.-149266427.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=42&n_pos=14
42,"S/ 2,900",S/ 250 Mantenimiento,Av. Rivera Navarrete 665,"San Isidro, Lima",51 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto-en-estreno-en-zona-financiera-de-148947558.html?n_src=Listado&n_pills=Amoblado&n_pg=42&n_pos=15
42,"S/ 5,600 · USD 1,600",S/ 450 Mantenimiento,Avenida Alejandro Velasco Astete 1500,"Santiago de Surco, Lima",160 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-duplex-sobre-velasco-astete-y-caminos-del-inca-149090375.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=16
42,"S/ 3,700 · USD 1,072",,Jirón Rio de Janeiro 195,"Jesús María, Lima",120 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin--se-alquila-amplio-departamento-en-jesus-maria!-149247224.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=17
42,"S/ 3,000",S/ 260 Mantenimiento,Av. Arequipa 2655,"San Isidro, Lima",65 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-dpto-san-isidro-2dor.9.4.0.2.2.0.7.8.0.-149243814.html?n_src=Listado&n_pills=Gimnasio&n_pg=42&n_pos=18
42,"S/ 2,400",S/ 390 Mantenimiento,Avenida Ricardo Rivera Navarrete,"San Isidro, Lima",48 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-estreno.9.4.0.2.2.0.7.8.0.-san-isidro-dpto-1dor-148921586.html?n_src=Listado&n_pills=Ascensor&n_pg=42&n_pos=19
42,"S/ 17,100 · USD 1,600,000","S/ 2,342 Mantenimiento",PAUL HARRIS,"San Isidro, Lima",344 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-excelente-departamento-nuevo-frente-y-salida-a-parque-64442629.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=20
42,"S/ 14,000 · USD 4,000",,Los Manzanos al 691,"San Isidro, Lima",400 m² tot.,4 dorm.,4 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-san-isidro-149239722.html?n_src=Listado&n_pills=Amoblado&n_pg=42&n_pos=21
42,"S/ 2,400",,Av. Universitaria 2080,"San Miguel, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-cerca-a-universidades-en-san-148998081.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=42&n_pos=22
42,"S/ 2,400 · USD 693",,Av. Simón Bolívar 1455,"Pueblo Libre, Lima",64 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-moderno-condominio-149224894.html?n_src=Listado&n_pills=Gimnasio&n_pg=42&n_pos=23
42,"S/ 3,000 · USD 850",S/ 280 Mantenimiento,Avenida Javier Prado Este 595,"San Isidro, Lima",46 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-amoblado-y-equipado-en-149224765.html?n_src=Listado&n_pills=Amoblado&n_pg=42&n_pos=24
42,"S/ 2,890 · USD 770",S/ 150 Mantenimiento,Calle Tupac amaru 400 miraflores,"Armendariz, Miraflores",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-deparmento-3-en-miraflores-con-vista-parcial-al-mar-56034376.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=42&n_pos=25
42,"S/ 1,000",,6R4Q+4RP,"Santa Rosa, Lima",71 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-depa-3-dorm.-cerca-al-kartodromo-y-balneario-149199702.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=26
42,"S/ 7,705 · USD 480,000",S/ 650 Mantenimiento,Calle Tomás Edison 200,"San Isidro, Lima",202 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-amplio-y-moderno-departamento-202-m-sup2-central-park-149195717.html?n_src=Listado&n_pills=Gimnasio&n_pg=42&n_pos=27
42,"S/ 6,030 · USD 1,800",S/ 600 Mantenimiento,Calle los Cipreses 289,"San Isidro, Lima",133 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-los-cipreses-san-isidro-149192807.html?n_src=Listado&n_pills=Seguridad&n_pg=42&n_pos=28
42,"S/ 6,030 · USD 1,800",S/ 650 Mantenimiento,Calle Tomás Edison 296,"San Isidro, Lima",156 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-y-moderno-departamento-amoblado-156-149192396.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=42&n_pos=29
42,"S/ 2,100 · USD 550",S/ 50 Mantenimiento,Caminos del Inca con Andres Tinoco,"Santiago de Surco, Lima",65 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-2-dorm.-y-balcon-cruce-andres-tinoco-y-144868988.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=42&n_pos=30
