pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
87,"S/ 1,400",,Avenida Santiago de Surco,"Santiago de Surco, Lima",65 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-surco-departamento-2-dorm.-1400-soles-149099948.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=87&n_pos=1
87,S/ 900,,CERCA A LA AVENIDA VILLARAN,"La Calera, Surquillo",39 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-surquillo-minidepartamento-en-900-soles.-incluye-agua-142057437.html?n_src=Listado&n_pg=87&n_pos=2
87,"S/ 13,500 · USD 4,100","S/ 1,050 Mantenimiento",Calle José Gonzales cdra 6 Miraflores,"Armendariz, Miraflores",274 m² tot.,4 dorm.,5 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-moderno-pent-house-en-miraflores-143519170.html?n_src=Listado&n_pills=Ascensor&n_pg=87&n_pos=3
87,"S/ 2,000 · USD 574",S/ 210 Mantenimiento,Av. Los Próceres 970,"Santiago de Surco, Lima",81 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-de-3-hab.-en-surco-149224790.html?n_src=Listado&n_pills=Seguridad&n_pg=87&n_pos=4
87,"S/ 3,500 · USD 1,000",S/ 250 Mantenimiento,Av. Caminos del Inca 1770,"Santiago de Surco, Lima",148 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-duplex-en-surco-amplia-terraza-149366907.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=87&n_pos=5
87,"S/ 3,150 · USD 900",,Calle Coronel Andrés Reyes 570,"San Isidro, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-dpto-de-estreno-en-san-isidro!-149422109.html?n_src=Listado&n_pills=Piscina&n_pg=87&n_pos=6
87,"S/ 3,300 · USD 948",S/ 150 Mantenimiento,"CALLE 8, CORPAC, SAN ISIDRO","San Isidro, Lima",190 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-en-corpac-san-isidro-cerca-al-cc-149422091.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=87&n_pos=7
87,"S/ 5,040 · USD 1,400",S/ 500 Mantenimiento,Padre constancio bollar 3xx,"San Isidro, Lima",190 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-190-m-sup2--amoblado-con-vista-64191936.html?n_src=Listado&n_pills=Ascensor&n_pg=87&n_pos=8
87,"S/ 3,540",,Avenida Juan de Arona,"San Isidro, Lima",60 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-san-isidro-149267780.html?n_src=Listado&n_pills=Ascensor&n_pg=87&n_pos=9
87,"S/ 6,980 · USD 2,000",S/ 950 Mantenimiento,Calle Baltazar La Torre,"San Isidro, Lima",210 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-zona-exclusiva-de-san-149417431.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=87&n_pos=10
87,"S/ 3,000 · USD 908",S/ 120 Mantenimiento,Pacifico sur 414,"Punta Negra, Lima",160 m² tot.,4 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-escape-perfecto-cerca-al-mar-departamento-en-147556336.html?n_src=Listado&n_pg=87&n_pos=11
87,"S/ 2,278 · USD 680",,calle codornices xxx surquillo,"Limatambo, Surquillo",150 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-surquillo-limite-con-san-149189739.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=87&n_pos=12
87,"S/ 2,400 · USD 689",,JR Magisterio LA Molina,"Covima, La Molina",134 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-1er-piso-149416301.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=87&n_pos=13
87,"S/ 2,140 · USD 620",S/ 85 Mantenimiento,Jr. Doña Delmira,"Santiago de Surco, Lima",78 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-lindo-y-remodelado-dpto-de-78-m-sup2--con-149354875.html?n_src=Listado&n_pills=Parrilla&n_pg=87&n_pos=14
87,"S/ 4,250",S/ 200 Mantenimiento,Jr. Lecca Arturo 225,"Santiago de Surco, Lima",183 m² tot.,4 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-de-4-dorm.-con-cochera-149050459.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=87&n_pos=15
87,"S/ 2,000",S/ 90 Mantenimiento,AV. LOS Patriotas 155,"San Miguel, Lima",63 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-2-dorm.-con-opcion-a-cochera-av-149326338.html?n_src=Listado&n_pills=Ascensor&n_pg=87&n_pos=16
87,"S/ 2,793 · USD 800",S/ 295 Mantenimiento,FLORIDA,"San Isidro, Lima",60 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-san-isidro-149412936.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=87&n_pos=17
87,"S/ 2,000",S/ 200 Mantenimiento,AV. LA Marina 415,"Pueblo Libre, Lima",38 m² tot.,,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-c-estac-y-dep.-de-estreno-pueblo-149412146.html?n_src=Listado&n_pills=Gimnasio&n_pg=87&n_pos=18
87,"S/ 2,200",S/ 210 Mantenimiento,Calle Jose Manuel Ugarteche 1XX,"Pueblo Libre, Lima",59 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-pueblo-libre-149412049.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=87&n_pos=19
87,"S/ 2,700 · USD 780",S/ 180 Mantenimiento,Avenida General Salaverry 24900,"Jesús María, Lima",98 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-comodo-departamento-en-jesus-maria-149411014.html?n_src=Listado&n_pills=Seguridad&n_pg=87&n_pos=20
87,"S/ 2,100 · USD 600",S/ 50 Mantenimiento,Calle Monte Caoba,"Santiago de Surco, Lima",70 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-2-dorm-vista-exterior-cruce-de-146839289.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=87&n_pos=21
87,"S/ 13,400 · USD 595,000","S/ 1,100 Mantenimiento",Calle Baltazar La Torre,"San Isidro, Lima",256 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin--espectacular-departamento-amplios-espacios-acabados-148934642.html?n_src=Listado&n_pills=Ascensor&n_pg=87&n_pos=22
87,"S/ 2,650 · USD 766",S/ 300 Mantenimiento,Calle las Uvas 390,"Santiago de Surco, Lima",72 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-cerca-al-ovalo-higuereta-av-la-149407770.html?n_src=Listado&n_pills=Amoblado&n_pg=87&n_pos=23
