precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,URL,direccion_completa,latitud,longitud,num_colegios_aprox,num_hospitales_aprox,num_tren_est_aprox,num_metro_est_aprox,num_comisarias_aprox,num_delitos_aprox,set,total_ambientes,total_servicios_prox,total_transporte_aprox,flg_estac,flg_tren,flg_metro,precio_por_m2,costo_total_mensual,score_ubicacion,categoria_precio,decada_construccion,zona_apeim,zona_apeim_cod,tamano,antiguedad_categoria,tamano_cod,antiguedad_cod,nivel_socioeconomico_cod,categoria_crimenes,categoria_crimenes_cod,tipo_vivienda_cod,tipo_vivienda
3100.0,,350.0,65.0,2.0,2.0,1.0,0.0,70.0,2026-04-19,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-alquilo-departamento-estreno-65-m-sup2-149582202.html?n_src=Listado&n_pills=Ascensor&n_pg=34&n_pos=25,"parque kennedy, miraflores",-12.1217856,-77.03044899999999,5,0,0,0,0,21,train,4.0,5,0,1,0,0,47.69230769230769,3450.0,3.0,Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_2,2,0,Medio
2736.0,800.0,,65.0,2.0,2.0,0.0,3.0,71.0,2026-03-13,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-departamento-con-acabados-de-primera-149118905.html?n_src=Listado&n_pills=Ascensor&n_pg=84&n_pos=13,"calle general suarez 739, miraflores",-12.1131401,-77.02750259999999,12,2,0,3,1,38,train,4.0,18,3,0,0,1,42.09230769230769,,12.0,Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_3,3,0,Medio
2950.0,,,84.0,2.0,2.0,0.0,13.0,61.0,2026-04-28,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-lindo-departamento-vista-externa-a-cuadras-149560716.html?n_src=Listado&n_pills=Seguridad&n_pg=12&n_pos=10,"calle 2 de mayo 584, miraflores",-12.1178672,-77.0345971,7,1,0,0,0,44,train,4.0,8,0,0,0,0,35.11904761904762,,4.8,Bajo,2010.0,zona 7,7,mediano,seminuevo,2.0,2.0,1.0,nivel_3,3,2,Económico
3325.0,950.0,250.0,95.0,2.0,2.0,1.0,3.0,75.0,2026-03-02,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-amoblado-de-2-habitaciones-mij60-144400717.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=85&n_pos=10,"calle chiclayo, miraflores",-12.1148624,-77.0351105,10,2,0,0,0,37,train,4.0,12,0,1,0,0,35.0,3575.0,7.199999999999999,Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_3,3,0,Medio
9000.0,420000.0,650.0,130.0,2.0,3.0,2.0,12.0,151.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-alquilo-departamento-con-hermosa-vista-a-parque-144515975.html?n_src=Listado&n_pills=Parrilla&n_pg=15&n_pos=21,"av angamos oeste 1320, miraflores",-12.1120462,-77.0417587,10,3,0,0,0,9,train,5.0,13,0,1,0,0,69.23076923076923,9650.0,7.8,Muy Alto,2010.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_1,1,1,Premium
5780.0,395000.0,500.0,213.0,3.0,2.0,2.0,55.0,72.0,2026-02-26,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-alquila-o-se-vende-dpto.-3-dormt.-vivienda-u-149094416.html?n_src=Listado&n_pills=Seguridad&n_pg=12&n_pos=4,"av arequipa, miraflores",-12.1116513,-77.0302992,10,2,0,0,1,15,train,5.0,13,0,1,0,0,27.136150234741784,6280.0,7.8,Medio,1970.0,zona 7,7,grande,antiguo,3.0,3.0,1.0,nivel_2,2,1,Premium
2850.0,,270.0,56.0,1.0,1.0,1.0,0.0,23.0,2026-03-14,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-pl-alquilo-departamento-de-estreno-1-dormitorio-1-149118748.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=38&n_pos=24,"av alfredo benavides, miraflores",-12.1265231,-77.0169754,8,3,0,0,0,7,train,2.0,11,0,1,0,0,50.892857142857146,3120.0,6.6,Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_1,1,0,Medio
5862.0,1650.0,900.0,115.0,2.0,2.0,1.0,14.0,109.0,2026-04-05,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-malecon-de-la-marina-cuadra-5-149452713.html?n_src=Listado&n_pills=Ascensor&n_pg=24&n_pos=18,"malecon de la marina cuadra 5, miraflores",-12.1152552,-77.0484237,2,0,0,0,0,12,train,4.0,2,0,1,0,0,50.97391304347826,6762.0,1.2,Alto,2010.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_2,2,1,Premium
2760.0,800.0,,60.0,3.0,1.0,0.0,50.0,241.0,2026-03-19,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-casa-amoblada-en-quinta-residencial-en-149311426.html?n_src=Listado&n_pills=Amoblado&n_pg=15&n_pos=10,"calle enrique palacios 833, miraflores",-12.1172247,-77.0374375,10,3,0,0,0,16,train,4.0,13,0,0,0,0,46.0,,7.8,Bajo,1970.0,zona 7,7,mediano,antiguo,2.0,3.0,1.0,nivel_2,2,2,Económico
2400.0,,300.0,42.0,1.0,1.0,0.0,0.0,26.0,2026-04-14,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-42-m-sup2--con-1-habitacion-en-149539140.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=49&n_pos=11,"av paseo de la republica, miraflores",-12.1258432,-77.0237048,3,0,0,1,0,8,train,2.0,4,1,0,0,1,57.142857142857146,2700.0,2.8,Bajo,2020.0,zona 7,7,pequeno,nuevo,1.0,1.0,1.0,nivel_1,1,0,Medio
