precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,URL,direccion_completa,latitud,longitud,num_colegios_aprox,num_hospitales_aprox,num_tren_est_aprox,num_metro_est_aprox,num_comisarias_aprox,num_delitos_aprox,set,total_ambientes,total_servicios_prox,total_transporte_aprox,flg_estac,flg_tren,flg_metro,precio_por_m2,costo_total_mensual,score_ubicacion,categoria_precio,decada_construccion,zona_apeim,zona_apeim_cod,tamano,antiguedad_categoria,tamano_cod,antiguedad_cod,nivel_socioeconomico_cod,categoria_crimenes,categoria_crimenes_cod,tipo_vivienda_cod,tipo_vivienda
2720.0,810.0,370.0,45.0,1.0,1.0,0.0,3.0,94.0,2026-02-27,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-1-habitacion-con-balcon-en-san-isidro-149106132.html?n_src=Listado&n_pills=Amoblado&n_pg=10&n_pos=1,"calle alfz mariano santos mateos 179, san isidro",-12.0963784,-77.0232133,1,0,0,1,0,3,train,2.0,2,1,0,0,1,60.44444444444444,3090.0,1.6,Muy Bajo,2020.0,zona 7,7,pequeno,nuevo,1.0,1.0,1.0,nivel_1,1,0,Medio
6800.0,2000.0,560.0,154.0,3.0,3.0,1.0,35.0,140.0,2026-02-27,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-amoblado-exclusivo-departamento-con-vista-64844024.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=3&n_pos=16,"malecon de la reserva de miraflores, miraflores",-12.1310409,-77.0317083,1,0,0,0,0,7,train,6.0,1,0,1,0,0,44.15584415584416,7360.0,0.6,Medio,1990.0,zona 7,7,grande,antiguo,3.0,3.0,1.0,nivel_1,1,1,Premium
3600.0,1050.0,280.0,63.0,2.0,2.0,1.0,0.0,58.0,2026-03-11,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-la-zona-financiera-de-san-149231902.html?n_src=Listado&n_pills=Ascensor&n_pg=9&n_pos=5,"calle coronel andres reyes, san isidro",-12.094188,-77.0277763,2,2,0,1,0,3,train,4.0,5,1,1,0,1,57.142857142857146,3880.0,3.4,Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_1,1,0,Medio
4000.0,,650.0,150.0,3.0,4.0,2.0,4.0,204.0,2025-11-15,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-super-amplio-con-balcon-y-dos-estacionamientos!-j.-a-147474605.html?n_src=Listado&n_pills=Piscina&n_pg=5&n_pos=27,"avenida paseo de la republica, miraflores",-12.1258432,-77.0237048,3,0,0,1,0,8,train,7.0,4,1,1,0,1,26.666666666666668,4650.0,2.8,Bajo,2020.0,zona 7,7,grande,nuevo,3.0,1.0,1.0,nivel_1,1,1,Premium
2590.0,750.0,260.0,42.0,1.0,1.0,0.0,5.0,59.0,2026-03-11,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-42-m-sup2--con-1-recamara-en-alquiler-149236555.html?n_src=Listado&n_pills=Gimnasio&n_pg=7&n_pos=8,"calle audiencia 190, san isidro",-12.0960661,-77.03212119999999,5,2,0,0,1,8,train,2.0,8,0,0,0,0,61.66666666666666,2850.0,4.8,Muy Bajo,2020.0,zona 7,7,pequeno,nuevo,1.0,1.0,1.0,nivel_1,1,0,Medio
4080.0,1200.0,550.0,150.0,2.0,3.0,1.0,5.0,234.0,2025-11-18,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-duplex-con-terraza!-c.-g-147777955.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=14,"santa isabel, miraflores",-12.1316526,-77.027638,4,1,0,0,0,6,train,5.0,5,0,1,0,0,27.2,4630.0,3.0,Bajo,2020.0,zona 7,7,grande,nuevo,3.0,1.0,1.0,nivel_1,1,1,Premium
3000.0,187000.0,300.0,90.0,2.0,2.0,1.0,2.0,983.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-precioso-y-moderno-con-balcon-cochera-y-deposito!-j.-144907482.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=6,"calle chiclayo, miraflores",-12.1148624,-77.0351105,10,2,0,0,0,37,train,4.0,12,0,1,0,0,33.333333333333336,3300.0,7.199999999999999,Muy Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_4,4,2,Económico
9760.0,2790.0,,300.0,4.0,4.0,2.0,13.0,101.0,2026-03-05,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-duplex-de-300-m-sup2--amoblado-alt.-cdra-20-147741201.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=7&n_pos=18,"torre palatino, san isidro",-12.0953079,-77.05226379999999,3,2,0,0,0,11,train,8.0,5,0,1,0,0,32.53333333333333,,3.0,Muy Alto,2010.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_3,3,1,Premium
5775.0,1650.0,,169.0,4.0,2.0,2.0,16.0,130.0,2026-03-14,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-4-dorm.-frente-parque-en-san-isidro-149231444.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=6&n_pos=30,"c las flores 450 san isidro, san isidro",-12.0966939,-77.0470911,5,0,0,0,0,3,train,6.0,5,0,1,0,0,34.171597633136095,,3.0,Medio,2000.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_1,1,1,Premium
2890.0,850.0,500.0,60.0,1.0,2.0,1.0,7.0,99.0,2026-02-17,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-hermosos-y-tranquilo-en-el-centro-de-63231599.html?n_src=Listado&n_pills=Amoblado&n_pg=10&n_pos=14,"mariscal aristides aljovin 500, miraflores",-12.1319424,-77.0269282,4,1,0,0,0,5,train,3.0,5,0,1,0,0,48.16666666666666,3390.0,3.0,Muy Bajo,2010.0,zona 7,7,mediano,seminuevo,2.0,2.0,1.0,nivel_1,1,0,Medio
5650.0,1650.0,900.0,216.0,4.0,3.0,2.0,18.0,77.0,2026-03-17,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-san-isidro-149278197.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=6&n_pos=25,"san isidro, san isidro",-34.470829,-58.5286102,0,0,0,0,0,0,train,7.0,0,0,1,0,0,26.15740740740741,6550.0,0.0,Medio,2000.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_1,1,1,Premium
2700.0,771.0,,91.0,2.0,1.0,0.0,23.0,102.0,2026-03-17,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-e-iluminado-departamento-en-primer-piso-149259524.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=9,"juan alfaro 280, miraflores",-12.1229932,-77.0218685,4,1,0,1,1,23,train,3.0,7,1,0,0,1,29.67032967032967,,4.6000000000000005,Muy Bajo,2000.0,zona 7,7,mediano,antiguo,2.0,3.0,1.0,nivel_4,4,0,Medio
